tof posE posN posU tgtE tgtN tgtU
0.288 18.9137 18.3232 97.299 10527.4 0 10527.4
0.289 18.981 18.3864 97.6366 10527.4 0 10527.4
0.29 19.0483 18.4496 97.9742 10527.4 0 10527.4
0.291 19.1156 18.5128 98.3118 10527.4 0 10527.4
0.292 19.1829 18.576 98.6494 10527.4 0 10527.4
0.293 19.2503 18.6392 98.987 10527.4 0 10527.4
0.294 19.3176 18.7023 99.3246 10527.4 0 10527.4
0.295 19.385 18.7655 99.6622 10527.4 0 10527.4
0.296 19.4523 18.8287 99.9998 10527.4 0 10527.4
0.297 19.5197 18.8918 100.337 10527.4 0 10527.4
0.298 19.5871 18.955 100.675 10527.4 0 10527.4
0.299 19.6545 19.0182 101.013 10527.4 0 10527.4
0.3 19.7219 19.0813 101.35 10527.4 0 10527.4
0.301 19.7893 19.1445 101.688 10527.4 0 10527.4
0.302 19.8568 19.2076 102.025 10527.4 0 10527.4
0.303 19.9242 19.2708 102.363 10527.4 0 10527.4
0.304 19.9917 19.3339 102.701 10527.4 0 10527.4
0.305 20.0592 19.397 103.038 10527.4 0 10527.4
0.306 20.1266 19.4602 103.376 10527.4 0 10527.4
0.307 20.1941 19.5233 103.713 10527.4 0 10527.4
0.308 20.2616 19.5865 104.051 10527.4 0 10527.4
0.309 20.3291 19.6496 104.388 10527.4 0 10527.4
0.31 20.3967 19.7127 104.726 10527.4 0 10527.4
0.311 20.4642 19.7758 105.064 10527.4 0 10527.4
0.312 20.5318 19.8389 105.401 10527.4 0 10527.4
0.313 20.5993 19.9021 105.739 10527.4 0 10527.4
0.314 20.6669 19.9652 106.076 10527.4 0 10527.4
0.315 20.7345 20.0283 106.414 10527.4 0 10527.4
0.316 20.8021 20.0914 106.751 10527.4 0 10527.4
0.317 20.8697 20.1545 107.089 10527.4 0 10527.4
0.318 20.9373 20.2176 107.427 10527.4 0 10527.4
0.319 21.0049 20.2807 107.764 10527.4 0 10527.4
0.32 21.0725 20.3438 108.102 10527.4 0 10527.4
