tof posE posN posU tgtE tgtN tgtU
1.239 97.5866 97.5866 410.806 3000 3000 3000
1.24 97.68 97.68 411.13 3000 3000 3000
1.241 97.7735 97.7735 411.455 3000 3000 3000
1.242 97.8669 97.8669 411.779 3000 3000 3000
1.243 97.9604 97.9604 412.103 3000 3000 3000
1.244 98.0539 98.0539 412.427 3000 3000 3000
1.245 98.1475 98.1475 412.751 3000 3000 3000
1.246 98.241 98.241 413.075 3000 3000 3000
1.247 98.3346 98.3346 413.399 3000 3000 3000
1.248 98.4282 98.4282 413.723 3000 3000 3000
1.249 98.5218 98.5218 414.047 3000 3000 3000
1.25 98.6155 98.6155 414.371 3000 3000 3000
1.251 98.7091 98.7091 414.695 3000 3000 3000
1.252 98.8028 98.8028 415.019 3000 3000 3000
1.253 98.8965 98.8965 415.343 3000 3000 3000
1.254 98.9903 98.9903 415.667 3000 3000 3000
1.255 99.0841 99.0841 415.99 3000 3000 3000
1.256 99.1778 99.1778 416.314 3000 3000 3000
1.257 99.2717 99.2717 416.638 3000 3000 3000
1.258 99.3655 99.3655 416.962 3000 3000 3000
1.259 99.4593 99.4593 417.286 3000 3000 3000
1.26 99.5532 99.5532 417.61 3000 3000 3000
1.261 99.6471 99.6471 417.934 3000 3000 3000
1.262 99.7411 99.7411 418.257 3000 3000 3000
1.263 99.835 99.835 418.581 3000 3000 3000
1.264 99.929 99.929 418.905 3000 3000 3000
1.265 100.023 100.023 419.229 3000 3000 3000
1.266 100.117 100.117 419.553 3000 3000 3000
1.267 100.211 100.211 419.876 3000 3000 3000
1.268 100.305 100.305 420.2 3000 3000 3000
1.269 100.399 100.399 420.524 3000 3000 3000
1.27 100.493 100.493 420.848 3000 3000 3000
1.271 100.587 100.587 421.171 3000 3000 3000
1.272 100.682 100.682 421.495 3000 3000 3000
1.273 100.776 100.776 421.819 3000 3000 3000
1.274 100.87 100.87 422.142 3000 3000 3000
1.275 100.964 100.964 422.466 3000 3000 3000
1.276 101.059 101.059 422.789 3000 3000 3000
1.277 101.153 101.153 423.113 3000 3000 3000
1.278 101.247 101.247 423.437 3000 3000 3000
1.279 101.341 101.341 423.76 3000 3000 3000
1.28 101.436 101.436 424.084 3000 3000 3000
1.281 101.53 101.53 424.407 3000 3000 3000
1.282 101.625 101.625 424.731 3000 3000 3000
1.283 101.719 101.719 425.054 3000 3000 3000
1.284 101.813 101.813 425.378 3000 3000 3000
1.285 101.908 101.908 425.701 3000 3000 3000
1.286 102.002 102.002 426.025 3000 3000 3000
1.287 102.097 102.097 426.348 3000 3000 3000
1.288 102.191 102.191 426.672 3000 3000 3000
1.289 102.286 102.286 426.995 3000 3000 3000
1.29 102.381 102.381 427.319 3000 3000 3000
1.291 102.475 102.475 427.642 3000 3000 3000
1.292 102.57 102.57 427.966 3000 3000 3000
1.293 102.665 102.665 428.289 3000 3000 3000
1.294 102.759 102.759 428.612 3000 3000 3000
1.295 102.854 102.854 428.936 3000 3000 3000
1.296 102.949 102.949 429.259 3000 3000 3000
1.297 103.043 103.043 429.582 3000 3000 3000
1.298 103.138 103.138 429.906 3000 3000 3000
1.299 103.233 103.233 430.229 3000 3000 3000
1.3 103.328 103.328 430.552 3000 3000 3000
1.301 103.423 103.423 430.876 3000 3000 3000
1.302 103.517 103.517 431.199 3000 3000 3000
1.303 103.612 103.612 431.522 3000 3000 3000
1.304 103.707 103.707 431.845 3000 3000 3000
1.305 103.802 103.802 432.169 3000 3000 3000
1.306 103.897 103.897 432.492 3000 3000 3000
1.307 103.992 103.992 432.815 3000 3000 3000
1.308 104.087 104.087 433.138 3000 3000 3000
1.309 104.182 104.182 433.461 3000 3000 3000
1.31 104.277 104.277 433.785 3000 3000 3000
1.311 104.372 104.372 434.108 3000 3000 3000
1.312 104.467 104.467 434.431 3000 3000 3000
1.313 104.563 104.563 434.754 3000 3000 3000
1.314 104.658 104.658 435.077 3000 3000 3000
1.315 104.753 104.753 435.4 3000 3000 3000
1.316 104.848 104.848 435.723 3000 3000 3000
1.317 104.943 104.943 436.046 3000 3000 3000
1.318 105.039 105.039 436.369 3000 3000 3000
1.319 105.134 105.134 436.692 3000 3000 3000
1.32 105.229 105.229 437.015 3000 3000 3000
1.321 105.324 105.324 437.338 3000 3000 3000
1.322 105.42 105.42 437.661 3000 3000 3000
1.323 105.515 105.515 437.984 3000 3000 3000
1.324 105.61 105.61 438.307 3000 3000 3000
1.325 105.706 105.706 438.63 3000 3000 3000
1.326 105.801 105.801 438.953 3000 3000 3000
1.327 105.897 105.897 439.276 3000 3000 3000
1.328 105.992 105.992 439.599 3000 3000 3000
1.329 106.088 106.088 439.922 3000 3000 3000
1.33 106.183 106.183 440.245 3000 3000 3000
1.331 106.279 106.279 440.568 3000 3000 3000
1.332 106.374 106.374 440.891 3000 3000 3000
1.333 106.47 106.47 441.213 3000 3000 3000
1.334 106.566 106.566 441.536 3000 3000 3000
1.335 106.661 106.661 441.859 3000 3000 3000
1.336 106.757 106.757 442.182 3000 3000 3000
1.337 106.853 106.853 442.505 3000 3000 3000
1.338 106.948 106.948 442.827 3000 3000 3000
1.339 107.044 107.044 443.15 3000 3000 3000
1.34 107.14 107.14 443.473 3000 3000 3000
1.341 107.236 107.236 443.796 3000 3000 3000
1.342 107.331 107.331 444.118 3000 3000 3000
1.343 107.427 107.427 444.441 3000 3000 3000
1.344 107.523 107.523 444.764 3000 3000 3000
1.345 107.619 107.619 445.086 3000 3000 3000
1.346 107.715 107.715 445.409 3000 3000 3000
1.347 107.811 107.811 445.732 3000 3000 3000
1.348 107.907 107.907 446.054 3000 3000 3000
1.349 108.003 108.003 446.377 3000 3000 3000
1.35 108.099 108.099 446.7 3000 3000 3000
1.351 108.195 108.195 447.022 3000 3000 3000
1.352 108.291 108.291 447.345 3000 3000 3000
1.353 108.387 108.387 447.667 3000 3000 3000
1.354 108.483 108.483 447.99 3000 3000 3000
1.355 108.579 108.579 448.312 3000 3000 3000
1.356 108.675 108.675 448.635 3000 3000 3000
1.357 108.771 108.771 448.957 3000 3000 3000
1.358 108.867 108.867 449.28 3000 3000 3000
1.359 108.964 108.964 449.602 3000 3000 3000
1.36 109.06 109.06 449.925 3000 3000 3000
1.361 109.156 109.156 450.247 3000 3000 3000
1.362 109.252 109.252 450.57 3000 3000 3000
1.363 109.349 109.349 450.892 3000 3000 3000
1.364 109.445 109.445 451.214 3000 3000 3000
1.365 109.541 109.541 451.537 3000 3000 3000
1.366 109.638 109.638 451.859 3000 3000 3000
1.367 109.734 109.734 452.182 3000 3000 3000
1.368 109.83 109.83 452.504 3000 3000 3000
1.369 109.927 109.927 452.826 3000 3000 3000
1.37 110.023 110.023 453.149 3000 3000 3000
1.371 110.12 110.12 453.471 3000 3000 3000
1.372 110.216 110.216 453.793 3000 3000 3000
1.373 110.313 110.313 454.116 3000 3000 3000
1.374 110.409 110.409 454.438 3000 3000 3000
1.375 110.506 110.506 454.76 3000 3000 3000
1.376 110.603 110.603 455.082 3000 3000 3000
1.377 110.699 110.699 455.405 3000 3000 3000
1.378 110.796 110.796 455.727 3000 3000 3000
1.379 110.893 110.893 456.049 3000 3000 3000
1.38 110.989 110.989 456.371 3000 3000 3000
1.381 111.086 111.086 456.693 3000 3000 3000
1.382 111.183 111.183 457.015 3000 3000 3000
1.383 111.279 111.279 457.338 3000 3000 3000
1.384 111.376 111.376 457.66 3000 3000 3000
1.385 111.473 111.473 457.982 3000 3000 3000
1.386 111.57 111.57 458.304 3000 3000 3000
1.387 111.667 111.667 458.626 3000 3000 3000
1.388 111.764 111.764 458.948 3000 3000 3000
1.389 111.861 111.861 459.27 3000 3000 3000
1.39 111.957 111.957 459.592 3000 3000 3000
1.391 112.054 112.054 459.914 3000 3000 3000
1.392 112.151 112.151 460.236 3000 3000 3000
1.393 112.248 112.248 460.558 3000 3000 3000
1.394 112.345 112.345 460.88 3000 3000 3000
1.395 112.442 112.442 461.202 3000 3000 3000
1.396 112.539 112.539 461.524 3000 3000 3000
1.397 112.637 112.637 461.846 3000 3000 3000
1.398 112.734 112.734 462.168 3000 3000 3000
1.399 112.831 112.831 462.49 3000 3000 3000
1.4 112.928 112.928 462.812 3000 3000 3000
1.401 113.025 113.025 463.134 3000 3000 3000
1.402 113.122 113.122 463.456 3000 3000 3000
1.403 113.22 113.22 463.777 3000 3000 3000
1.404 113.317 113.317 464.099 3000 3000 3000
1.405 113.414 113.414 464.421 3000 3000 3000
1.406 113.511 113.511 464.743 3000 3000 3000
1.407 113.609 113.609 465.065 3000 3000 3000
1.408 113.706 113.706 465.387 3000 3000 3000
1.409 113.803 113.803 465.708 3000 3000 3000
1.41 113.901 113.901 466.03 3000 3000 3000
1.411 113.998 113.998 466.352 3000 3000 3000
1.412 114.096 114.096 466.674 3000 3000 3000
1.413 114.193 114.193 466.995 3000 3000 3000
1.414 114.291 114.291 467.317 3000 3000 3000
1.415 114.388 114.388 467.639 3000 3000 3000
1.416 114.486 114.486 467.96 3000 3000 3000
1.417 114.583 114.583 468.282 3000 3000 3000
1.418 114.681 114.681 468.604 3000 3000 3000
1.419 114.778 114.778 468.925 3000 3000 3000
1.42 114.876 114.876 469.247 3000 3000 3000
1.421 114.974 114.974 469.569 3000 3000 3000
1.422 115.071 115.071 469.89 3000 3000 3000
1.423 115.169 115.169 470.212 3000 3000 3000
1.424 115.267 115.267 470.533 3000 3000 3000
1.425 115.365 115.365 470.855 3000 3000 3000
1.426 115.462 115.462 471.176 3000 3000 3000
1.427 115.56 115.56 471.498 3000 3000 3000
1.428 115.658 115.658 471.819 3000 3000 3000
1.429 115.756 115.756 472.141 3000 3000 3000
1.43 115.854 115.854 472.462 3000 3000 3000
1.431 115.952 115.952 472.784 3000 3000 3000
1.432 116.049 116.049 473.105 3000 3000 3000
1.433 116.147 116.147 473.427 3000 3000 3000
1.434 116.245 116.245 473.748 3000 3000 3000
1.435 116.343 116.343 474.07 3000 3000 3000
1.436 116.441 116.441 474.391 3000 3000 3000
1.437 116.539 116.539 474.712 3000 3000 3000
1.438 116.637 116.637 475.034 3000 3000 3000
1.439 116.735 116.735 475.355 3000 3000 3000
1.44 116.834 116.834 475.676 3000 3000 3000
1.441 116.932 116.932 475.998 3000 3000 3000
1.442 117.03 117.03 476.319 3000 3000 3000
1.443 117.128 117.128 476.64 3000 3000 3000
1.444 117.226 117.226 476.962 3000 3000 3000
1.445 117.324 117.324 477.283 3000 3000 3000
1.446 117.423 117.423 477.604 3000 3000 3000
1.447 117.521 117.521 477.925 3000 3000 3000
1.448 117.619 117.619 478.247 3000 3000 3000
1.449 117.717 117.717 478.568 3000 3000 3000
1.45 117.816 117.816 478.889 3000 3000 3000
1.451 117.914 117.914 479.21 3000 3000 3000
1.452 118.012 118.012 479.531 3000 3000 3000
1.453 118.111 118.111 479.852 3000 3000 3000
1.454 118.209 118.209 480.174 3000 3000 3000
1.455 118.308 118.308 480.495 3000 3000 3000
1.456 118.406 118.406 480.816 3000 3000 3000
1.457 118.505 118.505 481.137 3000 3000 3000
1.458 118.603 118.603 481.458 3000 3000 3000
1.459 118.702 118.702 481.779 3000 3000 3000
1.46 118.8 118.8 482.1 3000 3000 3000
1.461 118.899 118.899 482.421 3000 3000 3000
1.462 118.998 118.998 482.742 3000 3000 3000
1.463 119.096 119.096 483.063 3000 3000 3000
1.464 119.195 119.195 483.384 3000 3000 3000
1.465 119.293 119.293 483.705 3000 3000 3000
1.466 119.392 119.392 484.026 3000 3000 3000
1.467 119.491 119.491 484.347 3000 3000 3000
1.468 119.59 119.59 484.668 3000 3000 3000
1.469 119.688 119.688 484.989 3000 3000 3000
1.47 119.787 119.787 485.31 3000 3000 3000
1.471 119.886 119.886 485.631 3000 3000 3000
1.472 119.985 119.985 485.952 3000 3000 3000
1.473 120.084 120.084 486.272 3000 3000 3000
1.474 120.183 120.183 486.593 3000 3000 3000
1.475 120.282 120.282 486.914 3000 3000 3000
1.476 120.38 120.38 487.235 3000 3000 3000
1.477 120.479 120.479 487.556 3000 3000 3000
1.478 120.578 120.578 487.877 3000 3000 3000
1.479 120.677 120.677 488.197 3000 3000 3000
1.48 120.776 120.776 488.518 3000 3000 3000
1.481 120.875 120.875 488.839 3000 3000 3000
1.482 120.975 120.975 489.16 3000 3000 3000
1.483 121.074 121.074 489.48 3000 3000 3000
1.484 121.173 121.173 489.801 3000 3000 3000
1.485 121.272 121.272 490.122 3000 3000 3000
1.486 121.371 121.371 490.442 3000 3000 3000
1.487 121.47 121.47 490.763 3000 3000 3000
1.488 121.569 121.569 491.084 3000 3000 3000
1.489 121.669 121.669 491.404 3000 3000 3000
1.49 121.768 121.768 491.725 3000 3000 3000
1.491 121.867 121.867 492.046 3000 3000 3000
1.492 121.967 121.967 492.366 3000 3000 3000
1.493 122.066 122.066 492.687 3000 3000 3000
1.494 122.165 122.165 493.007 3000 3000 3000
1.495 122.265 122.265 493.328 3000 3000 3000
1.496 122.364 122.364 493.648 3000 3000 3000
1.497 122.463 122.463 493.969 3000 3000 3000
1.498 122.563 122.563 494.289 3000 3000 3000
1.499 122.662 122.662 494.61 3000 3000 3000
1.5 122.762 122.762 494.93 3000 3000 3000
1.501 122.861 122.861 495.251 3000 3000 3000
1.502 122.961 122.961 495.571 3000 3000 3000
1.503 123.061 123.061 495.892 3000 3000 3000
1.504 123.16 123.16 496.212 3000 3000 3000
1.505 123.26 123.26 496.532 3000 3000 3000
1.506 123.359 123.359 496.853 3000 3000 3000
1.507 123.459 123.459 497.173 3000 3000 3000
1.508 123.559 123.559 497.494 3000 3000 3000
1.509 123.658 123.658 497.814 3000 3000 3000
1.51 123.758 123.758 498.134 3000 3000 3000
1.511 123.858 123.858 498.455 3000 3000 3000
1.512 123.958 123.958 498.775 3000 3000 3000
1.513 124.057 124.057 499.095 3000 3000 3000
1.514 124.157 124.157 499.415 3000 3000 3000
1.515 124.257 124.257 499.736 3000 3000 3000
1.516 124.357 124.357 500.056 3000 3000 3000
1.517 124.457 124.457 500.376 3000 3000 3000
1.518 124.557 124.557 500.696 3000 3000 3000
1.519 124.657 124.657 501.017 3000 3000 3000
1.52 124.757 124.757 501.337 3000 3000 3000
1.521 124.857 124.857 501.657 3000 3000 3000
1.522 124.957 124.957 501.977 3000 3000 3000
1.523 125.057 125.057 502.297 3000 3000 3000
1.524 125.157 125.157 502.617 3000 3000 3000
1.525 125.257 125.257 502.937 3000 3000 3000
1.526 125.357 125.357 503.258 3000 3000 3000
1.527 125.457 125.457 503.578 3000 3000 3000
1.528 125.557 125.557 503.898 3000 3000 3000
1.529 125.657 125.657 504.218 3000 3000 3000
1.53 125.758 125.758 504.538 3000 3000 3000
1.531 125.858 125.858 504.858 3000 3000 3000
1.532 125.958 125.958 505.178 3000 3000 3000
1.533 126.058 126.058 505.498 3000 3000 3000
1.534 126.159 126.159 505.818 3000 3000 3000
1.535 126.259 126.259 506.138 3000 3000 3000
1.536 126.359 126.359 506.458 3000 3000 3000
1.537 126.46 126.46 506.778 3000 3000 3000
1.538 126.56 126.56 507.098 3000 3000 3000
1.539 126.66 126.66 507.418 3000 3000 3000
1.54 126.761 126.761 507.737 3000 3000 3000
1.541 126.861 126.861 508.057 3000 3000 3000
1.542 126.962 126.962 508.377 3000 3000 3000
1.543 127.062 127.062 508.697 3000 3000 3000
1.544 127.163 127.163 509.017 3000 3000 3000
1.545 127.263 127.263 509.337 3000 3000 3000
1.546 127.364 127.364 509.656 3000 3000 3000
1.547 127.464 127.464 509.976 3000 3000 3000
1.548 127.565 127.565 510.296 3000 3000 3000
1.549 127.666 127.666 510.616 3000 3000 3000
1.55 127.766 127.766 510.936 3000 3000 3000
1.551 127.867 127.867 511.255 3000 3000 3000
1.552 127.968 127.968 511.575 3000 3000 3000
1.553 128.068 128.068 511.895 3000 3000 3000
1.554 128.169 128.169 512.214 3000 3000 3000
1.555 128.27 128.27 512.534 3000 3000 3000
1.556 128.371 128.371 512.854 3000 3000 3000
1.557 128.472 128.472 513.173 3000 3000 3000
1.558 128.572 128.572 513.493 3000 3000 3000
1.559 128.673 128.673 513.813 3000 3000 3000
1.56 128.774 128.774 514.132 3000 3000 3000
1.561 128.875 128.875 514.452 3000 3000 3000
1.562 128.976 128.976 514.771 3000 3000 3000
1.563 129.077 129.077 515.091 3000 3000 3000
1.564 129.178 129.178 515.41 3000 3000 3000
1.565 129.279 129.279 515.73 3000 3000 3000
1.566 129.38 129.38 516.049 3000 3000 3000
1.567 129.481 129.481 516.369 3000 3000 3000
1.568 129.582 129.582 516.688 3000 3000 3000
1.569 129.683 129.683 517.008 3000 3000 3000
1.57 129.784 129.784 517.327 3000 3000 3000
1.571 129.885 129.885 517.647 3000 3000 3000
1.572 129.987 129.987 517.966 3000 3000 3000
1.573 130.088 130.088 518.286 3000 3000 3000
1.574 130.189 130.189 518.605 3000 3000 3000
1.575 130.29 130.29 518.924 3000 3000 3000
1.576 130.392 130.392 519.244 3000 3000 3000
1.577 130.493 130.493 519.563 3000 3000 3000
1.578 130.594 130.594 519.882 3000 3000 3000
1.579 130.695 130.695 520.202 3000 3000 3000
1.58 130.797 130.797 520.521 3000 3000 3000
1.581 130.898 130.898 520.84 3000 3000 3000
1.582 131 131 521.16 3000 3000 3000
1.583 131.101 131.101 521.479 3000 3000 3000
1.584 131.202 131.202 521.798 3000 3000 3000
1.585 131.304 131.304 522.117 3000 3000 3000
1.586 131.405 131.405 522.437 3000 3000 3000
1.587 131.507 131.507 522.756 3000 3000 3000
1.588 131.608 131.608 523.075 3000 3000 3000
1.589 131.71 131.71 523.394 3000 3000 3000
1.59 131.812 131.812 523.713 3000 3000 3000
1.591 131.913 131.913 524.033 3000 3000 3000
1.592 132.015 132.015 524.352 3000 3000 3000
1.593 132.117 132.117 524.671 3000 3000 3000
1.594 132.218 132.218 524.99 3000 3000 3000
1.595 132.32 132.32 525.309 3000 3000 3000
1.596 132.422 132.422 525.628 3000 3000 3000
1.597 132.523 132.523 525.947 3000 3000 3000
1.598 132.625 132.625 526.266 3000 3000 3000
1.599 132.727 132.727 526.585 3000 3000 3000
1.6 132.829 132.829 526.904 3000 3000 3000
1.601 132.931 132.931 527.223 3000 3000 3000
1.602 133.032 133.032 527.542 3000 3000 3000
1.603 133.134 133.134 527.861 3000 3000 3000
1.604 133.236 133.236 528.18 3000 3000 3000
1.605 133.338 133.338 528.499 3000 3000 3000
1.606 133.44 133.44 528.818 3000 3000 3000
1.607 133.542 133.542 529.137 3000 3000 3000
1.608 133.644 133.644 529.456 3000 3000 3000
1.609 133.746 133.746 529.775 3000 3000 3000
1.61 133.848 133.848 530.093 3000 3000 3000
1.611 133.95 133.95 530.412 3000 3000 3000
1.612 134.052 134.052 530.731 3000 3000 3000
1.613 134.155 134.155 531.05 3000 3000 3000
1.614 134.257 134.257 531.369 3000 3000 3000
1.615 134.359 134.359 531.688 3000 3000 3000
1.616 134.461 134.461 532.006 3000 3000 3000
1.617 134.563 134.563 532.325 3000 3000 3000
1.618 134.666 134.666 532.644 3000 3000 3000
1.619 134.768 134.768 532.963 3000 3000 3000
1.62 134.87 134.87 533.281 3000 3000 3000
1.621 134.972 134.972 533.6 3000 3000 3000
1.622 135.075 135.075 533.919 3000 3000 3000
1.623 135.177 135.177 534.237 3000 3000 3000
1.624 135.279 135.279 534.556 3000 3000 3000
1.625 135.382 135.382 534.875 3000 3000 3000
1.626 135.484 135.484 535.193 3000 3000 3000
1.627 135.587 135.587 535.512 3000 3000 3000
1.628 135.689 135.689 535.83 3000 3000 3000
1.629 135.792 135.792 536.149 3000 3000 3000
1.63 135.894 135.894 536.468 3000 3000 3000
1.631 135.997 135.997 536.786 3000 3000 3000
1.632 136.099 136.099 537.105 3000 3000 3000
1.633 136.202 136.202 537.423 3000 3000 3000
1.634 136.304 136.304 537.742 3000 3000 3000
1.635 136.407 136.407 538.06 3000 3000 3000
1.636 136.51 136.51 538.379 3000 3000 3000
1.637 136.612 136.612 538.697 3000 3000 3000
1.638 136.715 136.715 539.016 3000 3000 3000
1.639 136.818 136.818 539.334 3000 3000 3000
1.64 136.921 136.921 539.652 3000 3000 3000
1.641 137.023 137.023 539.971 3000 3000 3000
1.642 137.126 137.126 540.289 3000 3000 3000
1.643 137.229 137.229 540.608 3000 3000 3000
1.644 137.332 137.332 540.926 3000 3000 3000
1.645 137.435 137.435 541.244 3000 3000 3000
1.646 137.538 137.538 541.563 3000 3000 3000
1.647 137.64 137.64 541.881 3000 3000 3000
1.648 137.743 137.743 542.199 3000 3000 3000
1.649 137.846 137.846 542.517 3000 3000 3000
1.65 137.949 137.949 542.836 3000 3000 3000
1.651 138.052 138.052 543.154 3000 3000 3000
1.652 138.155 138.155 543.472 3000 3000 3000
1.653 138.258 138.258 543.79 3000 3000 3000
1.654 138.362 138.362 544.109 3000 3000 3000
1.655 138.465 138.465 544.427 3000 3000 3000
1.656 138.568 138.568 544.745 3000 3000 3000
1.657 138.671 138.671 545.063 3000 3000 3000
1.658 138.774 138.774 545.381 3000 3000 3000
1.659 138.877 138.877 545.699 3000 3000 3000
1.66 138.98 138.98 546.017 3000 3000 3000
1.661 139.084 139.084 546.336 3000 3000 3000
1.662 139.187 139.187 546.654 3000 3000 3000
1.663 139.29 139.29 546.972 3000 3000 3000
1.664 139.394 139.394 547.29 3000 3000 3000
1.665 139.497 139.497 547.608 3000 3000 3000
1.666 139.6 139.6 547.926 3000 3000 3000
1.667 139.704 139.704 548.244 3000 3000 3000
1.668 139.807 139.807 548.562 3000 3000 3000
1.669 139.91 139.91 548.88 3000 3000 3000
1.67 140.014 140.014 549.198 3000 3000 3000
1.671 140.117 140.117 549.516 3000 3000 3000
1.672 140.221 140.221 549.834 3000 3000 3000
1.673 140.324 140.324 550.152 3000 3000 3000
1.674 140.428 140.428 550.47 3000 3000 3000
1.675 140.531 140.531 550.787 3000 3000 3000
1.676 140.635 140.635 551.105 3000 3000 3000
1.677 140.739 140.739 551.423 3000 3000 3000
1.678 140.842 140.842 551.741 3000 3000 3000
1.679 140.946 140.946 552.059 3000 3000 3000
1.68 141.05 141.05 552.377 3000 3000 3000
1.681 141.153 141.153 552.694 3000 3000 3000
1.682 141.257 141.257 553.012 3000 3000 3000
1.683 141.361 141.361 553.33 3000 3000 3000
1.684 141.464 141.464 553.648 3000 3000 3000
1.685 141.568 141.568 553.965 3000 3000 3000
1.686 141.672 141.672 554.283 3000 3000 3000
1.687 141.776 141.776 554.601 3000 3000 3000
1.688 141.88 141.88 554.919 3000 3000 3000
1.689 141.984 141.984 555.236 3000 3000 3000
1.69 142.088 142.088 555.554 3000 3000 3000
1.691 142.191 142.191 555.872 3000 3000 3000
1.692 142.295 142.295 556.189 3000 3000 3000
1.693 142.399 142.399 556.507 3000 3000 3000
1.694 142.503 142.503 556.824 3000 3000 3000
1.695 142.607 142.607 557.142 3000 3000 3000
1.696 142.711 142.711 557.46 3000 3000 3000
1.697 142.816 142.816 557.777 3000 3000 3000
1.698 142.92 142.92 558.095 3000 3000 3000
1.699 143.024 143.024 558.412 3000 3000 3000
1.7 143.128 143.128 558.73 3000 3000 3000
1.701 143.232 143.232 559.047 3000 3000 3000
1.702 143.336 143.336 559.365 3000 3000 3000
1.703 143.44 143.44 559.682 3000 3000 3000
1.704 143.545 143.545 560 3000 3000 3000
1.705 143.649 143.649 560.317 3000 3000 3000
1.706 143.753 143.753 560.634 3000 3000 3000
1.707 143.858 143.858 560.952 3000 3000 3000
1.708 143.962 143.962 561.269 3000 3000 3000
1.709 144.066 144.066 561.587 3000 3000 3000
1.71 144.171 144.171 561.904 3000 3000 3000
1.711 144.275 144.275 562.221 3000 3000 3000
1.712 144.379 144.379 562.539 3000 3000 3000
1.713 144.484 144.484 562.856 3000 3000 3000
1.714 144.588 144.588 563.173 3000 3000 3000
1.715 144.693 144.693 563.491 3000 3000 3000
1.716 144.797 144.797 563.808 3000 3000 3000
1.717 144.902 144.902 564.125 3000 3000 3000
1.718 145.006 145.006 564.442 3000 3000 3000
1.719 145.111 145.111 564.759 3000 3000 3000
1.72 145.216 145.216 565.077 3000 3000 3000
1.721 145.32 145.32 565.394 3000 3000 3000
1.722 145.425 145.425 565.711 3000 3000 3000
1.723 145.529 145.529 566.028 3000 3000 3000
1.724 145.634 145.634 566.345 3000 3000 3000
1.725 145.739 145.739 566.662 3000 3000 3000
1.726 145.844 145.844 566.98 3000 3000 3000
1.727 145.948 145.948 567.297 3000 3000 3000
1.728 146.053 146.053 567.614 3000 3000 3000
1.729 146.158 146.158 567.931 3000 3000 3000
1.73 146.263 146.263 568.248 3000 3000 3000
1.731 146.368 146.368 568.565 3000 3000 3000
1.732 146.473 146.473 568.882 3000 3000 3000
1.733 146.577 146.577 569.199 3000 3000 3000
1.734 146.682 146.682 569.516 3000 3000 3000
1.735 146.787 146.787 569.833 3000 3000 3000
1.736 146.892 146.892 570.15 3000 3000 3000
1.737 146.997 146.997 570.467 3000 3000 3000
1.738 147.102 147.102 570.784 3000 3000 3000
1.739 147.207 147.207 571.101 3000 3000 3000
1.74 147.312 147.312 571.418 3000 3000 3000
1.741 147.417 147.417 571.734 3000 3000 3000
1.742 147.523 147.523 572.051 3000 3000 3000
1.743 147.628 147.628 572.368 3000 3000 3000
1.744 147.733 147.733 572.685 3000 3000 3000
1.745 147.838 147.838 573.002 3000 3000 3000
1.746 147.943 147.943 573.319 3000 3000 3000
1.747 148.048 148.048 573.635 3000 3000 3000
1.748 148.154 148.154 573.952 3000 3000 3000
1.749 148.259 148.259 574.269 3000 3000 3000
1.75 148.364 148.364 574.586 3000 3000 3000
1.751 148.47 148.47 574.902 3000 3000 3000
1.752 148.575 148.575 575.219 3000 3000 3000
1.753 148.68 148.68 575.536 3000 3000 3000
1.754 148.786 148.786 575.853 3000 3000 3000
1.755 148.891 148.891 576.169 3000 3000 3000
1.756 148.997 148.997 576.486 3000 3000 3000
1.757 149.102 149.102 576.803 3000 3000 3000
1.758 149.207 149.207 577.119 3000 3000 3000
1.759 149.313 149.313 577.436 3000 3000 3000
1.76 149.419 149.419 577.752 3000 3000 3000
1.761 149.524 149.524 578.069 3000 3000 3000
1.762 149.63 149.63 578.386 3000 3000 3000
1.763 149.735 149.735 578.702 3000 3000 3000
1.764 149.841 149.841 579.019 3000 3000 3000
1.765 149.946 149.946 579.335 3000 3000 3000
1.766 150.052 150.052 579.652 3000 3000 3000
1.767 150.158 150.158 579.968 3000 3000 3000
1.768 150.264 150.264 580.285 3000 3000 3000
1.769 150.369 150.369 580.601 3000 3000 3000
1.77 150.475 150.475 580.917 3000 3000 3000
1.771 150.581 150.581 581.234 3000 3000 3000
1.772 150.687 150.687 581.55 3000 3000 3000
1.773 150.792 150.792 581.867 3000 3000 3000
1.774 150.898 150.898 582.183 3000 3000 3000
1.775 151.004 151.004 582.499 3000 3000 3000
1.776 151.11 151.11 582.816 3000 3000 3000
1.777 151.216 151.216 583.132 3000 3000 3000
1.778 151.322 151.322 583.448 3000 3000 3000
1.779 151.428 151.428 583.765 3000 3000 3000
1.78 151.534 151.534 584.081 3000 3000 3000
1.781 151.64 151.64 584.397 3000 3000 3000
1.782 151.746 151.746 584.714 3000 3000 3000
1.783 151.852 151.852 585.03 3000 3000 3000
1.784 151.958 151.958 585.346 3000 3000 3000
1.785 152.064 152.064 585.662 3000 3000 3000
1.786 152.17 152.17 585.978 3000 3000 3000
1.787 152.276 152.276 586.295 3000 3000 3000
1.788 152.383 152.383 586.611 3000 3000 3000
1.789 152.489 152.489 586.927 3000 3000 3000
1.79 152.595 152.595 587.243 3000 3000 3000
1.791 152.701 152.701 587.559 3000 3000 3000
1.792 152.808 152.808 587.875 3000 3000 3000
1.793 152.914 152.914 588.191 3000 3000 3000
1.794 153.02 153.02 588.507 3000 3000 3000
1.795 153.126 153.126 588.823 3000 3000 3000
