tof posE posN posU tgtE tgtN tgtU phi p rollRateError theta alphaRadians q pitchRateError psi betaRadians r yawRateError rollFinCommand rollFinDeflection pitchFinCommand pitchFinDeflection yawFinCommand yawFinDeflection vdot guidanceSideCommand wdot guidanceNormalCommand mach accelerationLimit staticMargin alphaPrimeDegrees seekerPitch seekerYaw seekerPitchError seekerYawError
2.5700000000 834.9538174069 527.0774148731 891.0181147584 4000.0000000000 4000.0000000000 4000.0000000000 0.0933545942 -0.1036949581 0.0112432535 0.5978540952 -0.0788772865 -0.0207834419 0.2638535264 0.7948627448 -0.0770343994 0.0955552143 -0.1966658234 0.0001059481 0.0001967873 0.0222650632 0.0222182241 -0.0222159545 -0.0221792366 93.1838529236 47.6356453177 -95.1449686014 -44.7651511341 2.9002196789 194.8369463696 0.7553618152 6.3138826076 -0.0181964666 0.0221065028 0.0004679271 0.0037135938
2.5716666667 835.9422108205 527.8901333972 892.0243917717 4000.0000000000 4000.0000000000 4000.0000000000 0.0932875518 -0.1026916368 0.0103403639 0.5978047610 -0.0788003894 -0.0204474862 0.2638717917 0.7950506791 -0.0770402331 0.0952166074 -0.1967250356 0.0000952573 0.0001888033 0.0222665849 0.0222238709 -0.0222251583 -0.0221816269 93.1147954552 47.5800142257 -94.9718360673 -44.7015580110 2.8995480537 194.6776492698 0.7567686237 6.3109692679 -0.0181533741 0.0220131086 0.0004664868 0.0037000579
2.5733333333 836.9302901019 528.7029345915 893.0302705301 4000.0000000000 4000.0000000000 4000.0000000000 0.0932218256 -0.1016611835 0.0094040850 0.5977560473 -0.0787231213 -0.0201151081 0.2638869937 0.7952379944 -0.0770456492 0.0948702125 -0.1967928114 0.0000842746 0.0001806743 0.0222679034 0.0222290523 -0.0222351308 -0.0221843568 93.0443945165 47.5243738843 -94.7979080886 -44.6380949104 2.8988769054 194.5169787601 0.7581760172 6.3080257911 -0.0181108629 0.0219200412 0.0004650288 0.0036865497
2.5750000000 837.9180552599 529.5158180565 894.0357514381 4000.0000000000 4000.0000000000 4000.0000000000 0.0931574517 -0.1006096396 0.0084393579 0.5977079490 -0.0786454897 -0.0197862540 0.2638992471 0.7954246743 -0.0770506317 0.0945171893 -0.1968681608 0.0000730801 0.0001723627 0.0222690120 0.0222337978 -0.0222457139 -0.0221875309 92.9725164684 47.4687236556 -94.6231178288 -44.5747630191 2.8982062340 194.3547951897 0.7595840034 6.3050518490 -0.0180689270 0.0218273145 0.0004635525 0.0036730698
2.5766666667 838.9055063055 530.3287833896 895.0408349020 4000.0000000000 4000.0000000000 4000.0000000000 0.0930944576 -0.0995438713 0.0074521879 0.5976604612 -0.0785675022 -0.0194609158 0.2639086129 0.7956107048 -0.0770551669 0.0941588281 -0.1969499222 0.0000617618 0.0001638393 0.0222699033 0.0222381351 -0.0222567412 -0.0221912310 92.8992049668 47.4130632392 -94.4475650189 -44.5115634501 2.8975355625 194.1912350704 0.7609925372 6.3020471977 -0.0180275611 0.0217349406 0.0004620575 0.0036596192
2.5783333333 839.8926432518 531.1418301847 896.0455213298 4000.0000000000 4000.0000000000 4000.0000000000 0.0930328605 -0.0984713163 0.0064494137 0.5976135784 -0.0784891657 -0.0191391310 0.2639151051 0.7957960746 -0.0770592437 0.0937965160 -0.1970368045 0.0000504118 0.0001550838 0.0222705678 0.0222420894 -0.0222680416 -0.0221955156 92.8243483260 47.3573925654 -94.2711767775 -44.4484970571 2.8968648911 194.0262006198 0.7624016258 6.2990116720 -0.0179867596 0.0216429296 0.0004605434 0.0036461987
2.5800000000 840.8794661141 531.9549580321 897.0498111310 4000.0000000000 4000.0000000000 4000.0000000000 0.0929726672 -0.0973997127 0.0054384558 0.5975672952 -0.0784104874 -0.0188209815 0.2639186899 0.7959807748 -0.0770628539 0.0934317007 -0.1971274230 0.0000391237 0.0001460861 0.0222709922 0.0222456835 -0.0222794416 -0.0222004200 92.7479308920 47.3017119893 -94.0939634537 -44.3855645669 2.8961946964 193.8597185049 0.7638113284 6.2959452193 -0.0179465168 0.0215512897 0.0004590100 0.0036328094
2.5816666667 841.8659749100 532.7681665188 898.0537047170 4000.0000000000 4000.0000000000 4000.0000000000 0.0929138729 -0.0963368214 0.0044270455 0.5975216055 -0.0783314737 -0.0185065807 0.2639192911 0.7961647999 -0.0770659921 0.0930658465 -0.1972203340 0.0000279889 0.0001368460 0.0222711607 0.0222489372 -0.0222907693 -0.0222059571 92.6699353562 47.2460222329 -93.9159194856 -44.3227664835 2.8955247402 193.6917558774 0.7652216243 6.2928478980 -0.0179068273 0.0214600262 0.0004574572 0.0036194524
2.5833333333 842.8521696594 533.5814552280 899.0572025007 4000.0000000000 4000.0000000000 4000.0000000000 0.0928564617 -0.0952901530 0.0034229485 0.5974765032 -0.0782521314 -0.0181960645 0.2639167967 0.7963481470 -0.0770686564 0.0927003945 -0.1973140799 0.0000170935 0.0001273730 0.0222710564 0.0222518674 -0.0223018612 -0.0222121181 92.5904314633 47.1903244095 -93.7371138927 -44.2601030998 2.8948545456 193.5224085413 0.7666324664 6.2897198860 -0.0178676851 0.0213691425 0.0004558851 0.0036061290
2.5850000000 843.8380503846 534.3948237394 900.0603048967 4000.0000000000 4000.0000000000 4000.0000000000 0.0928004067 -0.0942667116 0.0024336912 0.5974319813 -0.0781724667 -0.0178895963 0.2639110712 0.7965308160 -0.0770708477 0.0923367405 -0.1974072283 0.0000065156 0.0001176865 0.0222706631 0.0222544877 -0.0223125653 -0.0222188743 92.5093311014 47.1346199479 -93.5574431009 -44.1975744324 2.8941848278 193.3515500440 0.7680439374 6.2865614738 -0.0178290841 0.0212786393 0.0004542939 0.0035928405
2.5866666667 844.8236171100 535.2082716294 901.0630123213 4000.0000000000 4000.0000000000 4000.0000000000 0.0927456709 -0.0932727566 0.0014663049 0.5973880326 -0.0780924862 -0.0175873510 0.2639019511 0.7967128099 -0.0770725702 0.0919761940 -0.1974983949 -0.0000036779 0.0001078143 0.0222699614 0.0222568086 -0.0223227402 -0.0222261790 92.4267102662 47.0789107296 -93.3769583292 -44.1351803893 2.8935153484 193.1792250869 0.7694560143 6.2833730842 -0.0177910182 0.0211885150 0.0004526838 0.0035795883
2.5883333333 845.8088698625 536.0217984707 902.0653251925 4000.0000000000 4000.0000000000 4000.0000000000 0.0926922084 -0.0923135965 0.0005270857 0.5973446494 -0.0780121964 -0.0172895079 0.2638892592 0.7968941339 -0.0770738307 0.0916199513 -0.1975862832 -0.0000134326 0.0000977918 0.0222689341 0.0222588375 -0.0223322631 -0.0222339695 92.3427022211 47.0231989123 -93.1957583825 -44.0729206554 2.8928458691 193.0055814762 0.7708686739 6.2801552502 -0.0177534807 0.0210987659 0.0004510553 0.0035663739
2.5900000000 846.7938086709 536.8354038330 903.0672439298 4000.0000000000 4000.0000000000 4000.0000000000 0.0926399656 -0.0913934232 -0.0003786119 0.5973018234 -0.0779316035 -0.0169962521 0.2638728151 0.7970747961 -0.0770746386 0.0912690795 -0.1976697114 -0.0000227089 0.0000876606 0.0222675659 0.0222605791 -0.0223410296 -0.0222421702 92.2572435466 46.9674868404 -93.0137349730 -44.0107946801 2.8921768665 192.8304701392 0.7722819694 6.2769086030 -0.0177164648 0.0210093861 0.0004494090 0.0035531989
2.5916666667 847.7784335663 537.6490872826 904.0687689544 4000.0000000000 4000.0000000000 4000.0000000000 0.0925888833 -0.0905151840 -0.0012465424 0.5972595460 -0.0778507144 -0.0167077588 0.2638524299 0.7972548061 -0.0770750058 0.0909244886 -0.1977476286 -0.0000314828 0.0000774669 0.0222658399 0.0222620352 -0.0223489538 -0.0222506944 92.1704732281 46.9117771804 -92.8309774848 -43.9488019057 2.8915078640 192.6539938406 0.7736958500 6.2736338875 -0.0176799633 0.0209203678 0.0004477455 0.0035400647
2.5933333333 848.7627445817 538.4628483829 905.0699006892 4000.0000000000 4000.0000000000 4000.0000000000 0.0925388983 -0.0896805022 -0.0020736993 0.5972178080 -0.0777695360 -0.0164241946 0.2638279227 0.7974341757 -0.0770749461 0.0905869242 -0.1978191415 -0.0000397467 0.0000672601 0.0222637434 0.0222632052 -0.0223559727 -0.0222594479 92.0825464802 46.8560726758 -92.6475864600 -43.8869416360 2.8908390999 192.4763237777 0.7751103416 6.2703319280 -0.0176439686 0.0208317017 0.0004460655 0.0035269729
2.5950000000 849.7467417518 539.2766866947 906.0706395579 4000.0000000000 4000.0000000000 4000.0000000000 0.0924899455 -0.0888896474 -0.0028583961 0.5971766001 -0.0776880752 -0.0161457115 0.2637991262 0.7976129181 -0.0770744745 0.0902569568 -0.1978835216 -0.0000475090 0.0000570906 0.0222612660 0.0222640865 -0.0223620433 -0.0222683313 91.9934552864 46.8003760650 -92.4634950363 -43.8252130720 2.8901705742 192.2973447259 0.7765254434 6.2670036136 -0.0176084731 0.0207433771 0.0004443700 0.0035139250
2.5966666667 850.7304251128 540.0906017760 907.0709859862 4000.0000000000 4000.0000000000 4000.0000000000 0.0924419601 -0.0881415511 -0.0036002981 0.5971359123 -0.0776063397 -0.0158724396 0.2637658838 0.7977910476 -0.0770736075 0.0899349751 -0.1979402153 -0.0000547937 0.0000470084 0.0222583976 0.0222646743 -0.0223671440 -0.0222772429 91.9033196563 46.7446901682 -92.2787640915 -43.7636155214 2.8895020485 192.1171366211 0.7779411287 6.2636499052 -0.0175734687 0.0206553821 0.0004426597 0.0035009226
2.5983333333 851.7137947027 540.9045931826 908.0709404009 4000.0000000000 4000.0000000000 4000.0000000000 0.0923948793 -0.0874338712 -0.0043004090 0.5970957346 -0.0775243374 -0.0156044893 0.2637280597 0.7979685792 -0.0770723619 0.0896211904 -0.1979888510 -0.0000616393 0.0000370611 0.0222551319 0.0222649627 -0.0223712748 -0.0222860815 91.8121871881 46.6890176959 -92.0933823168 -43.7021483342 2.8888337612 191.9356898603 0.7793574211 6.2602718048 -0.0175389472 0.0205677042 0.0004409355 0.0034879669
2.6000000000 852.6968505611 541.7186604682 909.0705032304 4000.0000000000 4000.0000000000 4000.0000000000 0.0923486446 -0.0867630987 -0.0049610081 0.5970560568 -0.0774420766 -0.0153419476 0.2636855421 0.7981455284 -0.0770707553 0.0893156406 -0.1980292331 -0.0000680969 0.0000272925 0.0222514655 0.0222649447 -0.0223744539 -0.0222947485 91.7202566919 46.6333612472 -91.9074923475 -43.6408110177 2.8881659508 191.7532164431 0.7807743438 6.2568703489 -0.0175049000 0.0204803303 0.0004391982 0.0034750593
2.6016666667 853.6795927286 542.5328031843 910.0696749039 4000.0000000000 4000.0000000000 4000.0000000000 0.0923032034 -0.0861247053 -0.0055855460 0.5970168684 -0.0773595662 -0.0150848711 0.2636382418 0.7983219106 -0.0770688044 0.0890181932 -0.1980613378 -0.0000742284 0.0000177410 0.0222473963 0.0222646124 -0.0223767172 -0.0223031508 91.6275533745 46.5777231006 -91.7210663801 -43.5796031411 2.8874981403 191.5696455456 0.7821918432 6.2534465751 -0.0174713185 0.0203932471 0.0004374488 0.0034622010
2.6033333333 854.6620212468 543.3470208810 911.0684558521 4000.0000000000 4000.0000000000 4000.0000000000 0.0922585103 -0.0855133231 -0.0061784981 0.5969781590 -0.0772768156 -0.0148332910 0.2635861017 0.7984977412 -0.0770665260 0.0887285630 -0.1980853104 -0.0000801042 0.0000084386 0.0222429269 0.0222639576 -0.0223781187 -0.0223112022 91.5341823543 46.5221053201 -91.5341618959 -43.5185245368 2.8868305683 191.3850789877 0.7836099418 6.2500015277 -0.0174381940 0.0203064415 0.0004356881 0.0034493931
2.6050000000 855.6441361587 544.1613131069 912.0668465064 4000.0000000000 4000.0000000000 4000.0000000000 0.0922145286 -0.0849229512 -0.0067451872 0.5969399180 -0.0771938346 -0.0145872135 0.2635290893 0.7986730347 -0.0770639354 0.0884463275 -0.1981014467 -0.0000858000 -0.0000005903 0.0222380603 0.0222629721 -0.0223787248 -0.0223188255 91.4401561492 46.4665096266 -91.3467500412 -43.4575752505 2.8861634731 191.1994632367 0.7850286618 6.2465362327 -0.0174055176 0.0202199007 0.0004339168 0.0034366366
2.6066666667 856.6259375081 544.9756794091 913.0648472996 4000.0000000000 4000.0000000000 4000.0000000000 0.0921712312 -0.0843471789 -0.0072915774 0.5969021352 -0.0771106338 -0.0143466108 0.2634672051 0.7988478050 -0.0770610471 0.0881709348 -0.1981101780 -0.0000913947 -0.0000093298 0.0222328037 0.0222616480 -0.0223786135 -0.0223259538 91.3457250640 46.4109374435 -91.1590467104 -43.3967556445 2.8854961395 191.0130941528 0.7864479244 6.2430516956 -0.0173732805 0.0201336125 0.0004321357 0.0034239323
2.6083333333 857.6074253392 545.7901193338 914.0624586652 4000.0000000000 4000.0000000000 4000.0000000000 0.0921286011 -0.0837794228 -0.0078240524 0.5968648001 -0.0770272239 -0.0141114371 0.2634004783 0.7990220649 -0.0770578737 0.0879017374 -0.1981120616 -0.0000969670 -0.0000177722 0.0222271662 0.0222599780 -0.0223778743 -0.0223325317 91.2507897004 46.3553896454 -90.9709262875 -43.3360661886 2.8848292828 190.8258121019 0.7878678024 6.2395488590 -0.0173414737 0.0200475655 0.0004303454 0.0034112809
2.6100000000 858.5885996970 546.6046324260 915.0596810371 4000.0000000000 4000.0000000000 4000.0000000000 0.0920866314 -0.0832131623 -0.0083491783 0.5968279028 -0.0769436164 -0.0138816179 0.2633289609 0.7991958257 -0.0770544264 0.0876380010 -0.1981077489 -0.0001025929 -0.0000259188 0.0222211569 0.0222579556 -0.0223766000 -0.0223385160 91.1555021692 46.2998668543 -90.7825225753 -43.2755077592 2.8841624260 190.6377769082 0.7892882425 6.2360286349 -0.0173100886 0.0199617495 0.0004285465 0.0033986829
2.6116666667 859.5694606259 547.4192182288 916.0565148490 4000.0000000000 4000.0000000000 4000.0000000000 0.0920453252 -0.0826421699 -0.0088734691 0.5967914333 -0.0768598230 -0.0136570603 0.2632527341 0.7993690975 -0.0770507145 0.0873789332 -0.1980979753 -0.0001083430 -0.0000337794 0.0222147889 0.0222555755 -0.0223748905 -0.0223438758 91.0598180953 46.2443691634 -90.5937819680 -43.2150813627 2.8834958076 190.4489170996 0.7907092674 6.2324918689 -0.0172791164 0.0198761551 0.0004267393 0.0033861387
2.6133333333 860.5500081710 548.2338762848 917.0529605356 4000.0000000000 4000.0000000000 4000.0000000000 0.0920046954 -0.0820607270 -0.0094031553 0.5967553821 -0.0767758557 -0.0134376550 0.2631718992 0.7995418885 -0.0770467451 0.0871237048 -0.1980835323 -0.0001142800 -0.0000413715 0.0222080748 0.0222528336 -0.0223728454 -0.0223485932 90.9638124181 46.1888964423 -90.4047782278 -43.1547883856 2.8828296661 190.2593355091 0.7921308994 6.2289393429 -0.0172485485 0.0197907746 0.0004249244 0.0033736487
2.6150000000 861.5302423779 549.0486061357 918.0490185320 4000.0000000000 4000.0000000000 4000.0000000000 0.0919647631 -0.0814638169 -0.0099439684 0.5967197399 -0.0766917267 -0.0132232708 0.2630865776 0.7997142056 -0.0770425236 0.0868714626 -0.1980652460 -0.0001204568 -0.0000487202 0.0222010288 0.0222497271 -0.0223705634 -0.0223526627 90.8675244112 46.1334481838 -90.2155576916 -43.0946303899 2.8821632862 190.0690650469 0.7935530622 6.2253717613 -0.0172183766 0.0197056015 0.0004231019 0.0033612131
2.6166666667 862.5101632927 549.8634073231 919.0446892739 4000.0000000000 4000.0000000000 4000.0000000000 0.0919255571 -0.0808472899 -0.0105009462 0.5966844978 -0.0766074485 -0.0130137712 0.2629969106 0.7998860539 -0.0770380533 0.0866213632 -0.1980439647 -0.0001269145 -0.0000558563 0.0221936668 0.0222462549 -0.0223681427 -0.0223560906 90.7710206485 46.0780235734 -90.0262013883 -43.0346091030 2.8814973831 189.8782637621 0.7949758286 6.2217897509 -0.0171885924 0.0196206307 0.0004212721 0.0033488317
2.6183333333 863.4897709617 550.6782793879 920.0399731974 4000.0000000000 4000.0000000000 4000.0000000000 0.0918871121 -0.0802079961 -0.0110782672 0.5966496473 -0.0765230331 -0.0128090095 0.2629030465 0.8000574366 -0.0770333356 0.0863725842 -0.1980205250 -0.0001336816 -0.0000628158 0.0221860020 0.0222424170 -0.0223656727 -0.0223588947 90.6742250075 46.0226215032 -89.8366557584 -42.9747263291 2.8808317184 189.6868089481 0.7963991730 6.2181938546 -0.0171591879 0.0195358585 0.0004194351 0.0033365048
2.6200000000 864.4690654317 551.4932218707 921.0348707388 4000.0000000000 4000.0000000000 4000.0000000000 0.0918494671 -0.0795438783 -0.0116791161 0.5966151801 -0.0764384927 -0.0126088321 0.2628051446 0.8002283557 -0.0770283701 0.0861243411 -0.1979957419 -0.0001407727 -0.0000696381 0.0221780498 0.0222382153 -0.0223632383 -0.0223611028 90.5771282383 45.9672407612 -89.6469399644 -42.9149840252 2.8801660538 189.4947195403 0.7978230702 6.2145845481 -0.0171301553 0.0194512826 0.0004175909 0.0033242321
2.6216666667 865.4480467502 552.3082343118 922.0293823353 4000.0000000000 4000.0000000000 4000.0000000000 0.0918126637 -0.0788540252 -0.0123055889 0.5965810883 -0.0763538392 -0.0124130879 0.2627033706 0.8003988113 -0.0770231552 0.0858759100 -0.1979703915 -0.0001481885 -0.0000763649 0.0221698247 0.0222336530 -0.0223609161 -0.0223627517 90.4798069188 45.9118800268 -89.4571633187 -42.8553841729 2.8795008659 189.3021766949 0.7992475693 6.2109622334 -0.0171014872 0.0193669023 0.0004157395 0.0033120135
2.6233333333 866.4267149651 553.1233162512 923.0235084239 4000.0000000000 4000.0000000000 4000.0000000000 0.0917767442 -0.0781386854 -0.0129586385 0.5965473646 -0.0762690841 -0.0122216213 0.2625978895 0.8005688022 -0.0770176874 0.0856266304 -0.1979451890 -0.0001559162 -0.0000830382 0.0221613399 0.0222287347 -0.0223587709 -0.0223638860 90.3821698501 45.8565378515 -89.2672732878 -42.7959286298 2.8788354397 189.1090538803 0.8006725973 6.2073272299 -0.0170731763 0.0192827178 0.0004138808 0.0032998488
2.6250000000 867.4050701245 553.9384672283 924.0172494422 4000.0000000000 4000.0000000000 4000.0000000000 0.0917417497 -0.0773992371 -0.0136380588 0.5965140018 -0.0761842382 -0.0120342862 0.2624888677 0.8007383259 -0.0770119627 0.0853759268 -0.1979207866 -0.0001639298 -0.0000896992 0.0221526090 0.0222234661 -0.0223568604 -0.0223645567 90.2842050692 45.8012128850 -89.0772989725 -42.7366192230 2.8781702518 188.9154230988 0.8020982042 6.2036797998 -0.0170452155 0.0191987308 0.0004120147 0.0032877379
2.6266666667 868.3831122777 554.7536867825 925.0106058278 4000.0000000000 4000.0000000000 4000.0000000000 0.0917077185 -0.0766381205 -0.0143425126 0.5964809931 -0.0760993119 -0.0118509485 0.2623764623 0.8009073789 -0.0770059758 0.0851233180 -0.1978977519 -0.0001721913 -0.0000963864 0.0221436424 0.0222178542 -0.0223552280 -0.0223648194 90.1858419683 45.7459038623 -88.8872136517 -42.6774576067 2.8775057793 188.7212337468 0.8035244397 6.2000201435 -0.0170175981 0.0191149439 0.0004101410 0.0032756805
2.6283333333 869.3608414743 555.5689744525 926.0035780191 4000.0000000000 4000.0000000000 4000.0000000000 0.0916746842 -0.0758587328 -0.0150695980 0.5964483319 -0.0760143150 -0.0116714749 0.2622608170 0.8010759565 -0.0769997211 0.0848684084 -0.1978765596 -0.0001806527 -0.0001031349 0.0221344486 0.0222119068 -0.0223539050 -0.0223647330 90.0872056950 45.6906097202 -88.6971844242 -42.6184452586 2.8768410683 188.5266962381 0.8049512086 6.1963484133 -0.0169903175 0.0190313604 0.0004082597 0.0032636766
2.6300000000 870.3382577646 556.3843297766 926.9961664538 4000.0000000000 4000.0000000000 4000.0000000000 0.0916426743 -0.0750652948 -0.0158159513 0.5964160122 -0.0759292561 -0.0114957494 0.2621420717 0.8012440534 -0.0769931925 0.0846109066 -0.1978575991 -0.0001892570 -0.0001099747 0.0221250379 0.0222056327 -0.0223529151 -0.0223643584 89.9880260961 45.6353294737 -88.5069888231 -42.5595832563 2.8761765957 188.3315016978 0.8063785615 6.1926646975 -0.0169633673 0.0189479848 0.0004063704 0.0032517259
2.6316666667 871.3153611998 557.1997522927 927.9883715706 4000.0000000000 4000.0000000000 4000.0000000000 0.0916117089 -0.0742626843 -0.0165773795 0.5963840278 -0.0758441434 -0.0113236685 0.2620203509 0.8014116637 -0.0769863841 0.0843506199 -0.1978411588 -0.0001979414 -0.0001169299 0.0221154168 0.0221990409 -0.0223522673 -0.0223637564 89.8884929307 45.5800626351 -88.3168560669 -42.5008725888 2.8755123615 188.1359866460 0.8078065008 6.1889690762 -0.0169367415 0.0188648218 0.0004044732 0.0032398285
