tof posE posN posU tgtE tgtN tgtU alpha beta lethality
1.7000000000 460.2807164841 0.0000000000 319.8677548177 6000.0000000000 6000.0000000000 6000.0000000000 0.0001157443 0.0000000000 0
1.7100000000 466.0177472103 0.0000000000 323.7733369229 6000.0000000000 6000.0000000000 6000.0000000000 0.0001150407 0.0000000000 0
1.7200000000 471.7905899208 0.0000000000 327.7023268364 6000.0000000000 6000.0000000000 6000.0000000000 0.0001143460 0.0000000000 0
1.7300000000 477.5992276194 0.0000000000 331.6547069926 6000.0000000000 6000.0000000000 6000.0000000000 0.0001136602 0.0000000000 0
1.7400000000 483.4436429545 0.0000000000 335.6304596262 6000.0000000000 6000.0000000000 6000.0000000000 0.0001129830 0.0000000000 0
1.7500000000 489.3238182240 0.0000000000 339.6295667755 6000.0000000000 6000.0000000000 6000.0000000000 0.0001123143 0.0000000000 0
1.7600000000 495.2397353745 0.0000000000 343.6520102819 6000.0000000000 6000.0000000000 6000.0000000000 0.0001116539 0.0000000000 0
1.7700000000 501.1913759970 0.0000000000 347.6977717860 6000.0000000000 6000.0000000000 6000.0000000000 0.0001110017 0.0000000000 0
1.7800000000 507.1787213334 0.0000000000 351.7668327320 6000.0000000000 6000.0000000000 6000.0000000000 0.0001103576 0.0000000000 0
1.7900000000 513.2017522747 0.0000000000 355.8591743658 6000.0000000000 6000.0000000000 6000.0000000000 0.0001097213 0.0000000000 0
1.8000000000 519.2604493525 0.0000000000 359.9747777294 6000.0000000000 6000.0000000000 6000.0000000000 0.0001090929 0.0000000000 0
1.8100000000 525.3547927581 0.0000000000 364.1136236735 6000.0000000000 6000.0000000000 6000.0000000000 0.0001084720 0.0000000000 0
1.8200000000 531.4847623246 0.0000000000 368.2756928447 6000.0000000000 6000.0000000000 6000.0000000000 0.0001078587 0.0000000000 0
1.8300000000 537.6503375357 0.0000000000 372.4609656915 6000.0000000000 6000.0000000000 6000.0000000000 0.0001072528 0.0000000000 0
1.8400000000 543.8514975217 0.0000000000 376.6694224607 6000.0000000000 6000.0000000000 6000.0000000000 0.0001066541 0.0000000000 0
1.8500000000 550.0882210672 0.0000000000 380.9010432033 6000.0000000000 6000.0000000000 6000.0000000000 0.0001060625 0.0000000000 0
1.8600000000 556.3604866047 0.0000000000 385.1558077690 6000.0000000000 6000.0000000000 6000.0000000000 0.0001054780 0.0000000000 0
