tof posE posN posU tgtE tgtN tgtU normComm normAch pitchRate thetaRate pitchDefl alpha theta sideComm sideAch yawRate psiRate yawDefl beta psi rollComm phiRate rollRate rollDefl roll seekPitchErr seekYawErr staticMargin mach
0.0480000000 0.1388626633 0.0244852342 0.1067850789 3000.0000000000 0.0000000000 3000.0000000000 0.0009407964 -0.7655449114 -0.0014039960 -0.0014039960 -0.0019023829 2.3264188822 39.9999853699 -0.0008491678 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000011298 -0.0000024091 1.1582017910 0.0251345557
0.0490000000 0.1460437692 0.0257514569 0.1124232489 3000.0000000000 0.0000000000 3000.0000000000 0.0010093584 -0.7655158493 -0.0015169079 -0.0015169079 -0.0019774558 2.2883767857 39.9999839095 -0.0009157440 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000011852 -0.0000025354 1.1625758299 0.0261000056
0.0500000000 0.1534880878 0.0270640911 0.1182758877 3000.0000000000 0.0000000000 3000.0000000000 0.0010817253 -0.7654857332 -0.0016365911 -0.0016365911 -0.0020538380 2.2513451503 39.9999823327 -0.0009863432 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000012424 -0.0000026664 1.1669014348 0.0270861505
0.0510000000 0.1611957483 0.0284231596 0.1243431059 3000.0000000000 0.0000000000 3000.0000000000 0.0011580397 -0.7654546162 -0.0017633526 -0.0017633526 -0.0021315385 2.2168357678 39.9999806328 -0.0010611311 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000013014 -0.0000028022 1.1717565637 0.0280929992
0.0520000000 0.1691668799 0.0298286852 0.1306250138 3000.0000000000 0.0000000000 3000.0000000000 0.0012369790 -0.7654228703 -0.0018974609 -0.0018974609 -0.0022126313 2.1845971693 39.9999788024 -0.0011386922 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000013622 -0.0000029427 1.1763904191 0.0291003626
0.0530000000 0.1774016118 0.0312806906 0.1371217221 3000.0000000000 0.0000000000 3000.0000000000 0.0013185470 -0.7653905129 -0.0020391124 -0.0020391124 -0.0022968785 2.1544102324 39.9999768341 -0.0012190304 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000014248 -0.0000030880 1.1808209507 0.0301082398
0.0540000000 0.1859000734 0.0327791986 0.1438333412 3000.0000000000 0.0000000000 3000.0000000000 0.0014027470 -0.7653575605 -0.0021885037 -0.0021885037 -0.0023841868 2.1260831424 39.9999747203 -0.0013021500 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000014892 -0.0000032380 1.1850642185 0.0311166299
0.0550000000 0.1946623938 0.0343242322 0.1507599818 3000.0000000000 0.0000000000 3000.0000000000 0.0014895827 -0.7653240302 -0.0023458320 -0.0023458320 -0.0024744753 2.0994472674 39.9999724531 -0.0013880551 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000015555 -0.0000033928 1.1891346355 0.0321255323
0.0560000000 0.2036887024 0.0359158139 0.1579017544 3000.0000000000 0.0000000000 3000.0000000000 0.0015790576 -0.7652899398 -0.0025112944 -0.0025112944 -0.0025676742 2.0743537585 39.9999700245 -0.0014767501 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000016235 -0.0000035524 1.1930451732 0.0331349462
0.0570000000 0.2129791286 0.0375539667 0.1652587696 3000.0000000000 0.0000000000 3000.0000000000 0.0016711752 -0.7652553073 -0.0026850889 -0.0026850889 -0.0026637221 2.0506707322 39.9999674263 -0.0015682389 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000016934 -0.0000037166 1.1968075377 0.0341448711
0.0580000000 0.2225338015 0.0392387133 0.1728311381 3000.0000000000 0.0000000000 3000.0000000000 0.0017659391 -0.7652201514 -0.0028674133 -0.0028674133 -0.0027625658 2.0282809197 39.9999646501 -0.0016625260 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000017651 -0.0000038856 1.2004323200 0.0351553066
