1 f16c11_7.asc 3 Waypoints and terminal glide slope to IP ' F16 Aircraft ' Nov 30 2022 21:43:09
  0  0 63
time            vmach           pdynmc          dvba            psiblx          
thtblx          phiblx          alppx           phipx           alphax          
betax           erq             etbl            ppx             qqx             
rrx             VBEB1           VBEB2           VBEB3           SBEL1           
SBEL2           SBEL3           VBEL1           VBEL2           VBEL3           
dvbe            hbe             psivlx          thtvlx          alx             
anx             ayx             throttle        thrust          idle            
mil             max             stmarg          dma             dmde            
gmax            gminx           realp1          realp2          wnp             
zetp            realy1          realy2          wny             zety            
nl_gain         dwbh            wp_flag         delacx          delecx          
delrcx          alcomx          ancomx          altcom          zetlagr         
delax           delex           delrx           
0.399991        4972.63         1               -0.0195436      -0.811757       
0               -0.114169       1.00683         2000            0.7             
-0.0195264      -0.811765       0               
132.5           0.592356        19527.1         196.977         -78.2645        
1.23278         -6.50967        1.23876         -0.863728       1.23862         
-0.0186721      -1.72244e-10    1.41421         -0.0926366      0.0368948       
-0.321238       196.931         -0.0652912      4.2578          15412.3         
-1082.19        -2000.02        40.4729         -192.774        -8.11236e-05    
196.977         2000.02         -78.143         2.35968e-05     -0.112666       
1.00609         0.0014049       0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146462      1.32496         -13.6781        
6.51955         -2.02669        0.0523018       -2.25113        0               
0               0               0               3.48682         0.00253972      
0.399991        4953.01         1               -0.0196055      -0.81173        
0               -0.114346       1.00685         2000            0.7             
-0.0195881      -0.811738       0               
132.6           0.592356        19527.1         196.977         -78.2969        
1.2328          -6.51966        1.2388          -0.865417       1.23866         
-0.0187092      -1.72884e-10    1.41421         -0.0931466      0.0370099       
-0.321732       196.931         -0.0654205      4.25794         15416.3         
-1101.47        -2000.02        40.3646         -192.797        -8.10498e-05    
196.977         2000.02         -78.1752        2.35754e-05     -0.112839       
1.00611         0.00140794      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146459      1.32493         -13.6781        
6.51955         -2.02669        0.0522881       -2.25111        0               
0               0               0               3.48683         0.00253972      
0.39999         4933.38         1               -0.0196679      -0.811704       
0               -0.114524       1.00687         2000            0.7             
-0.0196503      -0.811711       0               
132.7           0.592356        19527.1         196.977         -78.3293        
1.23283         -6.52969        1.23885         -0.867118       1.2387          
-0.0187466      -1.7353e-10     1.41421         -0.0936619      0.0371257       
-0.322228       196.931         -0.0655508      4.25809         15420.3         
-1120.75        -2000.02        40.2561         -192.82         -8.09789e-05    
196.977         2000.02         -78.2074        2.35547e-05     -0.113014       
1.00613         0.00141101      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146455      1.32489         -13.6781        
6.51955         -2.02669        0.0522742       -2.2511         0               
0               0               0               3.48683         0.00253972      
0.39999         4913.76         1               -0.0197309      -0.811677       
0               -0.114702       1.00689         2000            0.7             
-0.0197132      -0.811684       0               
132.8           0.592356        19527.1         196.977         -78.3618        
1.23285         -6.53978        1.23889         -0.868831       1.23875         
-0.0187843      -1.74182e-10    1.41421         -0.0941827      0.0372424       
-0.322728       196.931         -0.065682       4.25823         15424.4         
-1140.03        -2000.02        40.1475         -192.842        -8.09165e-05    
196.977         2000.02         -78.2397        2.35366e-05     -0.113189       
1.00615         0.00141411      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146452      1.32486         -13.6781        
6.51955         -2.02669        0.0522602       -2.25108        0               
0               0               0               3.48683         0.00253972      
0.39999         4894.14         1               -0.0197944      -0.811649       
0               -0.114882       1.00691         2000            0.7             
-0.0197765      -0.811657       0               
132.9           0.592356        19527.1         196.977         -78.3943        
1.23288         -6.54993        1.23893         -0.870555       1.23879         
-0.0188222      -1.74841e-10    1.41421         -0.0947087      0.0373598       
-0.32323        196.931         -0.0658141      4.25837         15428.4         
-1159.31        -2000.02        40.0386         -192.865        -8.08671e-05    
196.977         2000.02         -78.272         2.35222e-05     -0.113365       
1.00617         0.00141722      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146448      1.32482         -13.6781        
6.51955         -2.02669        0.0522461       -2.25107        0               
0               0               0               3.48683         0.00253972      
0.399989        4874.52         1               -0.0198584      -0.811622       
0               -0.115063       1.00693         2000            0.7             
-0.0198404      -0.81163        0               
133             0.592356        19527.1         196.977         -78.4269        
1.2329          -6.56012        1.23897         -0.872288       1.23883         
-0.0188603      -1.75505e-10    1.41421         -0.0952399      0.0374781       
-0.323735       196.931         -0.0659468      4.25852         15432.4         
-1178.6         -2000.02        39.9296         -192.888        -8.0833e-05     
196.977         2000.02         -78.3044        2.35123e-05     -0.113542       
1.00619         0.00142035      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146445      1.32479         -13.6781        
6.51955         -2.02669        0.0522319       -2.25105        0               
0               0               0               3.48683         0.00253972      
0.399989        4854.89         1               -0.0199229      -0.811595       
0               -0.115244       1.00695         2000            0.7             
-0.0199048      -0.811602       0               
133.1           0.592356        19527.1         196.977         -78.4595        
1.23292         -6.57038        1.23902         -0.874029       1.23887         
-0.0188986      -1.76176e-10    1.41421         -0.0957764      0.0375971       
-0.324244       196.931         -0.0660802      4.25866         15436.4         
-1197.89        -2000.02        39.8204         -192.91         -8.08147e-05    
196.977         2000.02         -78.3368        2.3507e-05      -0.11372        
1.00621         0.00142349      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146441      1.32476         -13.6781        
6.51955         -2.02669        0.0522176       -2.25104        0               
0               0               0               3.48683         0.00253972      
0.399989        4835.27         1               -0.0199879      -0.811567       
0               -0.115427       1.00697         2000            0.7             
-0.0199697      -0.811575       0               
133.2           0.592356        19527.1         196.977         -78.4922        
1.23295         -6.58068        1.23906         -0.875777       1.23892         
-0.0189371      -1.76853e-10    1.41421         -0.096318       0.0377169       
-0.324755       196.931         -0.0662142      4.25881         15440.3         
-1217.18        -2000.02        39.711          -192.933        -8.08105e-05    
196.977         2000.02         -78.3693        2.35058e-05     -0.113899       
1.00623         0.00142664      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146437      1.32472         -13.6781        
6.51955         -2.02669        0.0522033       -2.25102        0               
0               0               0               3.48683         0.00253972      
0.399988        4815.65         1               -0.0200534      -0.811539       
0               -0.11561        1.007           2000            0.7             
-0.020035       -0.811547       0               
133.3           0.592356        19527.1         196.977         -78.5249        
1.23297         -6.59105        1.2391          -0.877533       1.23896         
-0.0189757      -1.77536e-10    1.41421         -0.0968648      0.0378376       
-0.325269       196.931         -0.0663487      4.25896         15444.3         
-1236.48        -2000.02        39.6015         -192.955        -8.08173e-05    
196.977         2000.02         -78.4019        2.35078e-05     -0.114079       
1.00625         0.00142981      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146434      1.32469         -13.6781        
6.51955         -2.02669        0.0521888       -2.25101        0               
0               0               0               3.48683         0.00253972      
0.399988        4796.02         1               -0.0201194      -0.811511       
0               -0.115794       1.00702         2000            0.7             
-0.0201008      -0.811519       0               
133.4           0.592356        19527.1         196.977         -78.5577        
1.233           -6.60146        1.23915         -0.879297       1.239           
-0.0190145      -1.78225e-10    1.41421         -0.097417       0.0379591       
-0.325786       196.931         -0.0664839      4.25911         15448.2         
-1255.78        -2000.02        39.4917         -192.978        -8.08307e-05    
196.977         2000.02         -78.4345        2.35116e-05     -0.11426        
1.00627         0.00143299      0.229311        11843.4         -3487.07        
47987           91944.4         -0.014643       1.32465         -13.6781        
6.51955         -2.02669        0.0521742       -2.25099        0               
0               0               0               3.48683         0.00253972      
0.399987        4776.4          1               -0.0201859      -0.811483       
0               -0.11598        1.00704         2000            0.7             
-0.0201672      -0.811491       0               
133.5           0.592356        19527.1         196.977         -78.5905        
1.23303         -6.61194        1.23919         -0.881069       1.23905         
-0.0190535      -1.7892e-10     1.41421         -0.0979745      0.0380814       
-0.326305       196.931         -0.0666197      4.25926         15452.2         
-1275.07        -2000.02        39.3818         -193            -8.08455e-05    
196.977         2000.02         -78.4671        2.35159e-05     -0.114442       
1.00629         0.00143618      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146426      1.32462         -13.6781        
6.51955         -2.02669        0.0521595       -2.25097        0               
0               0               0               3.48683         0.00253972      
0.399987        4756.77         1               -0.0202529      -0.811455       
0               -0.116166       1.00706         2000            0.7             
-0.020234       -0.811463       0               
133.6           0.592356        19527.1         196.977         -78.6234        
1.23305         -6.62247        1.23924         -0.88285        1.23909         
-0.0190927      -1.79622e-10    1.41421         -0.0985375      0.0382046       
-0.326827       196.931         -0.0667563      4.25941         15456.1         
-1294.38        -2000.02        39.2716         -193.023        -8.08563e-05    
196.977         2000.02         -78.4998        2.35191e-05     -0.114625       
1.00631         0.00143939      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146422      1.32458         -13.6781        
6.51955         -2.02669        0.0521447       -2.25096        0               
0               0               0               3.48683         0.00253972      
0.399986        4737.15         1               -0.0203204      -0.811427       
0               -0.116354       1.00708         2000            0.7             
-0.0203015      -0.811435       0               
133.7           0.592356        19527.1         196.977         -78.6563        
1.23308         -6.63306        1.23928         -0.884641       1.23914         
-0.0191322      -1.8033e-10     1.41421         -0.0991062      0.0383287       
-0.327352       196.931         -0.0668936      4.25956         15460           
-1313.68        -2000.02        39.1613         -193.045        -8.08581e-05    
196.977         2000.02         -78.5325        2.35196e-05     -0.114809       
1.00633         0.00144262      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146419      1.32455         -13.6781        
6.51955         -2.02669        0.0521298       -2.25094        0               
0               0               0               3.48683         0.00253972      
0.399986        4717.52         1               -0.0203886      -0.811398       
0               -0.116543       1.0071          2000            0.7             
-0.0203695      -0.811406       0               
133.8           0.592356        19527.1         196.977         -78.6893        
1.2331          -6.64371        1.23933         -0.886443       1.23918         
-0.0191718      -1.81044e-10    1.41421         -0.0996807      0.0384536       
-0.32788        196.931         -0.0670318      4.25972         15464           
-1332.98        -2000.02        39.0508         -193.067        -8.08467e-05    
196.977         2000.02         -78.5653        2.35163e-05     -0.114994       
1.00635         0.00144587      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146415      1.32451         -13.6781        
6.51955         -2.02669        0.0521149       -2.25093        0               
0               0               0               3.48684         0.00253972      
0.399985        4697.89         1               -0.0204574      -0.81137        
0               -0.116732       1.00712         2000            0.7             
-0.0204381      -0.811378       0               
133.9           0.592356        19527.1         196.977         -78.7224        
1.23313         -6.65442        1.23937         -0.888258       1.23923         
-0.0192118      -1.81765e-10    1.41421         -0.100261       0.0385795       
-0.32841        196.931         -0.0671709      4.25987         15467.9         
-1352.29        -2000.02        38.9401         -193.09         -8.08189e-05    
196.977         2000.02         -78.5982        2.35082e-05     -0.11518        
1.00638         0.00144914      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146411      1.32447         -13.6781        
6.51955         -2.02669        0.0520998       -2.25091        0               
0               0               0               3.48684         0.00253972      
0.399985        4678.27         1               -0.0205268      -0.811341       
0               -0.116923       1.00714         2000            0.7             
-0.0205073      -0.811349       0               
134             0.592356        19527.1         196.977         -78.7555        
1.23316         -6.66519        1.23942         -0.890087       1.23927         
-0.019252       -1.82492e-10    1.41421         -0.100848       0.0387064       
-0.328943       196.931         -0.0673111      4.26003         15471.7         
-1371.6         -2000.02        38.8292         -193.112        -8.0773e-05     
196.977         2000.02         -78.6311        2.34949e-05     -0.115367       
1.0064          0.00145244      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146407      1.32444         -13.6781        
6.51955         -2.02669        0.0520845       -2.25089        0               
0               0               0               3.48684         0.00253972      
0.399984        4658.64         1               -0.0205969      -0.811312       
0               -0.117115       1.00717         2000            0.7             
-0.0205772      -0.811321       0               
134.1           0.592356        19527.1         196.977         -78.7886        
1.23318         -6.67601        1.23947         -0.891929       1.23932         
-0.0192926      -1.83227e-10    1.41421         -0.101441       0.0388342       
-0.329479       196.931         -0.0674524      4.26018         15475.6         
-1390.92        -2000.02        38.7181         -193.134        -8.07087e-05    
196.977         2000.02         -78.6641        2.34762e-05     -0.115555       
1.00642         0.00145577      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146403      1.3244          -13.6781        
6.51955         -2.02669        0.0520692       -2.25088        0               
0               0               0               3.48684         0.00253972      
0.399984        4639.01         1               -0.0206678      -0.811284       
0               -0.117308       1.00719         2000            0.7             
-0.0206479      -0.811292       0               
134.2           0.592356        19527.1         196.977         -78.8218        
1.23321         -6.6869         1.23951         -0.893787       1.23936         
-0.0193335      -1.83968e-10    1.41421         -0.102041       0.038963        
-0.330018       196.931         -0.0675949      4.26034         15479.5         
-1410.23        -2000.02        38.6068         -193.157        -8.0627e-05     
196.977         2000.02         -78.6971        2.34524e-05     -0.115745       
1.00644         0.00145913      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146399      1.32436         -13.6781        
6.51955         -2.02669        0.0520538       -2.25086        0               
0               0               0               3.48684         0.00253972      
0.399983        4619.39         1               -0.0207393      -0.811255       
0               -0.117502       1.00721         2000            0.7             
-0.0207192      -0.811263       0               
134.3           0.592356        19527.1         196.977         -78.8551        
1.23324         -6.69785        1.23956         -0.895661       1.23941         
-0.0193748      -1.84717e-10    1.41421         -0.102647       0.0390928       
-0.33056        196.931         -0.0677385      4.2605          15483.3         
-1429.55        -2000.02        38.4953         -193.179        -8.05299e-05    
196.977         2000.02         -78.7301        2.34242e-05     -0.115935       
1.00646         0.00146252      0.229311        11843.4         -3487.07        
47987           91944.4         -0.0146395      1.32433         -13.6781        
6.51955         -2.02669        0.0520382       -2.25084        0               
0               0               0               3.48684         0.00253972      
0.399982        4599.76         1               -0.0208115      -0.811225       
0               -0.117697       1.00723         2000            0.7             
-0.0207912      -0.811233       0               
134.4           0.592356        19527.1         196.977         -78.8884        
1.23326         -6.70886        1.23961         -0.897549       1.23946         
-0.0194164      -1.85473e-10    1.41421         -0.103261       0.0392235       
-0.331105       196.931         -0.0678834      4.26066         15487.2         
-1448.87        -2000.02        38.3837         -193.201        -8.04205e-05    
196.977         2000.02         -78.7633        2.33923e-05     -0.116126       
1.00648         0.00146594      0.229312        11843.4         -3487.07        
47987           91944.4         -0.0146391      1.32429         -13.6781        
6.51955         -2.02669        0.0520226       -2.25083        0               
0               0               0               3.48684         0.00253972      
0.399982        4580.13         1               -0.0208845      -0.811196       
0               -0.117893       1.00726         2000            0.7             
-0.020864       -0.811204       0               
134.5           0.592356        19527.1         196.977         -78.9218        
1.23329         -6.71994        1.23966         -0.899453       1.2395          
-0.0194583      -1.86238e-10    1.41421         -0.103881       0.0393552       
-0.331653       196.931         -0.0680294      4.26082         15491           
-1468.19        -2000.02        38.2718         -193.223        -8.03022e-05    
196.977         2000.02         -78.7964        2.33579e-05     -0.116319       
1.00651         0.0014694       0.229312        11843.4         -3487.07        
47987           91944.4         -0.0146387      1.32425         -13.6781        
6.51955         -2.02669        0.0520068       -2.25081        0               
0               0               0               3.48684         0.00253972      
0.399981        4560.5          1               -0.0209582      -0.811166       
0               -0.11809        1.00728         2000            0.7             
-0.0209375      -0.811175       0               
134.6           0.592356        19527.1         196.977         -78.9552        
1.23332         -6.73108        1.2397          -0.901372       1.23955         
-0.0195006      -1.87009e-10    1.41421         -0.104508       0.039488        
-0.332204       196.931         -0.0681766      4.26099         15494.8         
-1487.51        -2000.02        38.1597         -193.246        -8.01784e-05    
196.977         2000.02         -78.8297        2.33219e-05     -0.116512       
1.00653         0.00147288      0.229312        11843.4         -3487.07        
47987           91944.4         -0.0146383      1.32421         -13.6781        
6.51955         -2.02669        0.0519909       -2.25079        0               
0               0               0               3.48684         0.00253972      
0.39998         4540.87         1               -0.0210327      -0.811137       
0               -0.118289       1.0073          2000            0.7             
-0.0210117      -0.811145       0               
134.7           0.592356        19527.1         196.977         -78.9887        
1.23335         -6.74228        1.23975         -0.903305       1.2396          
-0.0195432      -1.87789e-10    1.41421         -0.105142       0.0396217       
-0.332759       196.931         -0.0683248      4.26115         15498.7         
-1506.84        -2000.02        38.0474         -193.268        -8.00524e-05    
196.977         2000.02         -78.8629        2.32853e-05     -0.116707       
1.00655         0.00147638      0.229312        11843.4         -3487.07        
47987           91944.4         -0.0146379      1.32417         -13.6781        
6.51955         -2.02669        0.0519749       -2.25078        0               
0               0               0               3.48684         0.00253972      
0.39998         4521.24         1               -0.0211078      -0.811107       
0               -0.118488       1.00732         2000            0.7             
-0.0210867      -0.811115       0               
134.8           0.592356        19527.1         196.977         -79.0223        
1.23337         -6.75355        1.2398          -0.905252       1.23965         
-0.0195861      -1.88576e-10    1.41421         -0.105783       0.0397565       
-0.333318       196.931         -0.0684742      4.26131         15502.5         
-1526.16        -2000.02        37.935          -193.29         -7.99267e-05    
196.977         2000.02         -78.8963        2.32487e-05     -0.116903       
1.00657         0.00147992      0.229312        11843.4         -3487.07        
47987           91944.4         -0.0146375      1.32414         -13.6781        
6.51955         -2.02669        0.0519587       -2.25076        0               
0               0               0               3.48684         0.00253972      
0.399979        4501.61         1               -0.0211836      -0.811077       
0               -0.118689       1.00735         2000            0.7             
-0.0211623      -0.811085       0               
134.9           0.592356        19527.1         196.977         -79.0559        
1.2334          -6.76488        1.23985         -0.907212       1.2397          
-0.0196292      -1.89373e-10    1.41421         -0.106431       0.0398923       
-0.333879       196.931         -0.0686245      4.26148         15506.2         
-1545.49        -2000.02        37.8223         -193.312        -7.9803e-05     
196.977         2000.02         -78.9297        2.32127e-05     -0.117099       
1.0066          0.00148348      0.229312        11843.4         -3487.07        
47987           91944.4         -0.0146371      1.3241          -13.6781        
6.51955         -2.02669        0.0519424       -2.25074        0               
0               0               0               3.48684         0.00253972      
0.399978        4481.98         1               -0.0212602      -0.811046       
0               -0.118891       1.00737         2000            0.7             
-0.0212387      -0.811055       0               
135             0.592356        19527.1         196.977         -79.0895        
1.23343         -6.77628        1.2399          -0.909185       1.23974         
-0.0196727      -1.90176e-10    1.41421         -0.107086       0.0400291       
-0.334444       196.931         -0.0687759      4.26165         15510           
-1564.83        -2000.02        37.7094         -193.334        -7.96821e-05    
196.977         2000.02         -78.9631        2.31775e-05     -0.117298       
1.00662         0.00148706      0.229312        11843.4         -3487.07        
47987           91944.4         -0.0146367      1.32406         -13.6781        
6.51955         -2.02669        0.051926        -2.25072        0               
0               0               0               3.48685         0.00253971      
0.399977        4462.35         1               -0.0213374      -0.811016       
0               -0.119094       1.00739         2000            0.7             
-0.0213157      -0.811025       0               
135.1           0.592356        19527.1         196.977         -79.1233        
1.23346         -6.78775        1.23995         -0.911171       1.23979         
-0.0197165      -1.90989e-10    1.41421         -0.107748       0.040167        
-0.335013       196.931         -0.0689282      4.26182         15513.8         
-1584.16        -2000.02        37.5963         -193.356        -7.95636e-05    
196.977         2000.02         -78.9966        2.31431e-05     -0.117497       
1.00664         0.00149067      0.229312        11843.5         -3487.07        
47987           91944.4         -0.0146363      1.32402         -13.6781        
6.51955         -2.02669        0.0519095       -2.2507         0               
0               0               0               3.48685         0.00253971      
0.399977        4442.72         1               -0.0214154      -0.810986       
0               -0.119299       1.00742         2000            0.7             
-0.0213935      -0.810994       0               
135.2           0.592356        19527.1         196.977         -79.157         
1.23349         -6.79928        1.24            -0.913169       1.23984         
-0.0197605      -1.91809e-10    1.41421         -0.108418       0.0403059       
-0.335585       196.931         -0.0690815      4.26199         15517.5         
-1603.5         -2000.02        37.483          -193.378        -7.94463e-05    
196.977         2000.02         -79.0302        2.3109e-05      -0.117697       
1.00667         0.00149429      0.229312        11843.5         -3487.07        
47987           91944.4         -0.0146359      1.32398         -13.6781        
6.51955         -2.02669        0.0518929       -2.25069        0               
0               0               0               3.48685         0.00253971      
0.399976        4423.09         1               -0.021494       -0.810955       
0               -0.119504       1.00744         2000            0.7             
-0.0214719      -0.810963       0               
135.3           0.592356        19527.1         196.977         -79.1909        
1.23352         -6.81089        1.24005         -0.915179       1.23989         
-0.0198048      -1.92639e-10    1.41421         -0.109095       0.0404458       
-0.336161       196.931         -0.0692358      4.26216         15521.3         
-1622.84        -2000.02        37.3695         -193.4          -7.93283e-05    
196.977         2000.02         -79.0638        2.30746e-05     -0.117899       
1.00669         0.00149795      0.229312        11843.5         -3487.07        
47987           91944.4         -0.0146354      1.32394         -13.6781        
6.51955         -2.02669        0.0518761       -2.25067        0               
0               0               0               3.48685         0.00253971      
0.399975        4403.46         1               -0.0215734      -0.810924       
0               -0.119711       1.00747         2000            0.7             
-0.0215511      -0.810933       0               
135.4           0.592356        19527.1         196.977         -79.2248        
1.23355         -6.82256        1.2401          -0.917202       1.23994         
-0.0198494      -1.93477e-10    1.41421         -0.109779       0.0405869       
-0.33674        196.931         -0.069391       4.26233         15525           
-1642.18        -2000.02        37.2558         -193.422        -7.92068e-05    
196.977         2000.02         -79.0975        2.30393e-05     -0.118102       
1.00671         0.00150162      0.229312        11843.5         -3487.07        
47987           91944.4         -0.014635       1.3239          -13.6781        
6.51955         -2.02669        0.0518592       -2.25065        0               
0               0               0               3.48685         0.00253971      
0.399974        4383.83         1               -0.0216535      -0.810893       
0               -0.119919       1.00749         2000            0.7             
-0.021631       -0.810901       0               
135.5           0.592356        19527.1         196.977         -79.2587        
1.23358         -6.8343         1.24015         -0.919237       1.24            
-0.0198943      -1.94324e-10    1.41421         -0.110471       0.0407291       
-0.337322       196.931         -0.0695473      4.26251         15528.7         
-1661.52        -2000.02        37.1419         -193.444        -7.90791e-05    
196.977         2000.02         -79.1313        2.30021e-05     -0.118306       
1.00674         0.00150532      0.229312        11843.5         -3487.07        
47987           91944.4         -0.0146346      1.32386         -13.6781        
6.51955         -2.02669        0.0518421       -2.25063        0               
0               0               0               3.48685         0.00253971      
0.399973        4364.2          1               -0.0217344      -0.810862       
0               -0.120129       1.00752         2000            0.7             
-0.0217117      -0.81087        0               
135.6           0.592356        19527.1         196.977         -79.2927        
1.23361         -6.84611        1.24021         -0.921287       1.24005         
-0.0199395      -1.95179e-10    1.41421         -0.111171       0.0408723       
-0.337908       196.931         -0.0697046      4.26268         15532.4         
-1680.87        -2000.02        37.0278         -193.466        -7.89421e-05    
196.977         2000.02         -79.1651        2.29623e-05     -0.118511       
1.00676         0.00150904      0.229312        11843.5         -3487.07        
47987           91944.4         -0.0146341      1.32381         -13.6781        
6.51955         -2.02669        0.051825        -2.25061        0               
0               0               0               3.48685         0.00253971      
0.399972        4344.56         1               -0.0218161      -0.81083        
0               -0.120339       1.00754         2000            0.7             
-0.0217932      -0.810839       0               
135.7           0.592356        19527.1         196.977         -79.3268        
1.23364         -6.858          1.24026         -0.923351       1.2401          
-0.019985       -1.96044e-10    1.41421         -0.111878       0.0410167       
-0.338497       196.931         -0.0698631      4.26286         15536.1         
-1700.21        -2000.02        36.9135         -193.487        -7.87932e-05    
196.977         2000.02         -79.1989        2.2919e-05      -0.118718       
1.00679         0.00151279      0.229312        11843.5         -3487.06        
47987           91944.4         -0.0146337      1.32377         -13.6781        
6.51955         -2.02669        0.0518076       -2.25059        0               
0               0               0               3.48685         0.00253971      
0.399971        4324.93         1               -0.0218986      -0.810799       
0               -0.120551       1.00757         2000            0.7             
-0.0218754      -0.810807       0               
135.8           0.592356        19527.1         196.977         -79.3609        
1.23367         -6.86996        1.24031         -0.92543        1.24015         
-0.0200308      -1.96917e-10    1.41421         -0.112594       0.0411623       
-0.33909        196.931         -0.0700227      4.26304         15539.8         
-1719.56        -2000.02        36.7989         -193.509        -7.86302e-05    
196.977         2000.02         -79.2328        2.28716e-05     -0.118925       
1.00681         0.00151657      0.229312        11843.5         -3487.06        
47987           91944.4         -0.0146333      1.32373         -13.6781        
6.51955         -2.02669        0.0517902       -2.25058        0               
0               0               0               3.48685         0.00253971      
0.39997         4305.3          1               -0.0219819      -0.810767       
0               -0.120765       1.00759         2000            0.7             
-0.0219585      -0.810776       0               
135.9           0.592356        19527.1         196.977         -79.3951        
1.2337          -6.88199        1.24036         -0.927525       1.2402          
-0.020077       -1.978e-10      1.41421         -0.113318       0.0413091       
-0.339686       196.931         -0.0701835      4.26322         15543.5         
-1738.92        -2000.02        36.6842         -193.531        -7.84515e-05    
196.977         2000.02         -79.2668        2.28196e-05     -0.119135       
1.00683         0.00152039      0.229312        11843.5         -3487.06        
47987           91944.4         -0.0146328      1.32369         -13.6781        
6.51955         -2.02669        0.0517726       -2.25056        0               
0               0               0               3.48685         0.00253971      
0.399969        4285.66         1               -0.0220661      -0.810735       
0               -0.120979       1.00762         2000            0.7             
-0.0220424      -0.810744       0               
136             0.592356        19527.1         196.977         -79.4294        
1.23373         -6.89409        1.24042         -0.929636       1.24026         
-0.0201236      -1.98693e-10    1.41421         -0.11405        0.041457        
-0.340286       196.931         -0.0703457      4.2634          15547.2         
-1758.27        -2000.02        36.5692         -193.553        -7.82561e-05    
196.977         2000.02         -79.3009        2.27628e-05     -0.119345       
1.00686         0.00152423      0.229312        11843.5         -3487.06        
47987           91944.4         -0.0146324      1.32365         -13.6781        
6.51955         -2.02669        0.0517549       -2.25054        0               
0               0               0               3.48686         0.00253971      
0.399968        4266.03         1               -0.0221511      -0.810703       
0               -0.121195       1.00764         2000            0.7             
-0.0221272      -0.810712       0               
136.1           0.592356        19527.1         196.977         -79.4637        
1.23376         -6.90627        1.24047         -0.931764       1.24031         
-0.0201705      -1.99595e-10    1.41421         -0.114791       0.0416062       
-0.34089        196.931         -0.0705091      4.26359         15550.8         
-1777.63        -2000.02        36.454          -193.575        -7.80438e-05    
196.977         2000.02         -79.335         2.2701e-05      -0.119557       
1.00688         0.00152811      0.229312        11843.5         -3487.06        
47987           91944.4         -0.0146319      1.3236          -13.6781        
6.51955         -2.02669        0.051737        -2.25052        0               
0               0               0               3.48686         0.00253971      
0.399966        4246.4          1               -0.0222371      -0.810671       
0               -0.121413       1.00767         2000            0.7             
-0.0222129      -0.81068        0               
136.2           0.592356        19527.1         196.977         -79.4981        
1.23379         -6.91853        1.24053         -0.93391        1.24036         
-0.0202179      -2.00507e-10    1.41421         -0.115541       0.0417566       
-0.341497       196.931         -0.0706738      4.26377         15554.4         
-1796.98        -2000.02        36.3386         -193.596        -7.7815e-05     
196.977         2000.02         -79.3691        2.26345e-05     -0.11977        
1.00691         0.00153202      0.229312        11843.5         -3487.06        
47987           91944.4         -0.0146315      1.32356         -13.6781        
6.51955         -2.02669        0.051719        -2.2505         0               
0               0               0               3.48686         0.00253971      
0.399965        4226.76         1               -0.0223239      -0.810638       
0               -0.121631       1.00769         2000            0.7             
-0.0222995      -0.810647       0               
136.3           0.592356        19527.1         196.977         -79.5325        
1.23382         -6.93086        1.24058         -0.936073       1.24042         
-0.0202656      -2.01429e-10    1.41421         -0.1163         0.0419083       
-0.342108       196.931         -0.07084        4.26396         15558.1         
-1816.35        -2000.02        36.223          -193.618        -7.75708e-05    
196.977         2000.02         -79.4033        2.25634e-05     -0.119984       
1.00694         0.00153596      0.229312        11843.5         -3487.06        
47987           91944.4         -0.014631       1.32352         -13.6781        
6.51955         -2.02669        0.0517008       -2.25048        0               
0               0               0               3.48686         0.00253971      
0.399964        4207.13         1               -0.0224117      -0.810606       
0               -0.121851       1.00772         2000            0.7             
-0.022387       -0.810615       0               
136.4           0.592356        19527.1         196.977         -79.567         
1.23386         -6.94327        1.24064         -0.938254       1.24047         
-0.0203137      -2.02362e-10    1.41421         -0.117067       0.0420612       
-0.342724       196.931         -0.0710075      4.26414         15561.7         
-1835.71        -2000.02        36.1071         -193.64         -7.73124e-05    
196.977         2000.02         -79.4376        2.24883e-05     -0.1202         
1.00696         0.00153994      0.229312        11843.5         -3487.06        
47987           91944.4         -0.0146305      1.32347         -13.6781        
6.51955         -2.02669        0.0516825       -2.25046        0               
0               0               0               3.48686         0.00253971      
0.399963        4187.49         1               -0.0225004      -0.810573       
0               -0.122073       1.00775         2000            0.7             
-0.0224755      -0.810582       0               
136.5           0.592356        19527.1         196.977         -79.6016        
1.23389         -6.95576        1.24069         -0.940453       1.24053         
