TOF RNG ALT THETA RATE ALPHA ALPHADOT RATEDOT WDOT
0.2830 54.7181 1053.3063 0.7575 -0.3683 0.0303 -0.3333 -2.8190 5.1212
0.2840 55.1005 1053.6764 0.7571 -0.3711 0.0300 -0.3362 -2.8092 5.1001
0.2850 55.4843 1054.0477 0.7567 -0.3740 0.0297 -0.3391 -2.7988 5.0779
0.2860 55.8693 1054.4201 0.7563 -0.3767 0.0293 -0.3419 -2.7878 5.0545
0.2870 56.2556 1054.7938 0.7560 -0.3795 0.0290 -0.3448 -2.7761 5.0300
0.2880 56.6432 1055.1687 0.7556 -0.3823 0.0286 -0.3476 -2.7639 5.0042
0.2890 57.0322 1055.5448 0.7552 -0.3851 0.0283 -0.3504 -2.7509 4.9772
0.2900 57.4224 1055.9221 0.7548 -0.3878 0.0279 -0.3532 -2.7374 4.9491
0.2910 57.8140 1056.3006 0.7544 -0.3905 0.0276 -0.3560 -2.7231 4.9196
0.2920 58.2068 1056.6803 0.7540 -0.3932 0.0272 -0.3587 -2.7083 4.8890
0.2930 58.6010 1057.0612 0.7536 -0.3959 0.0269 -0.3615 -2.6927 4.8571
0.2940 58.9965 1057.4433 0.7532 -0.3986 0.0265 -0.3642 -2.6765 4.8239
0.2950 59.3932 1057.8266 0.7528 -0.4013 0.0261 -0.3669 -2.6596 4.7895
0.2960 59.7913 1058.2111 0.7524 -0.4039 0.0258 -0.3696 -2.6420 4.7537
0.2970 60.1907 1058.5968 0.7520 -0.4066 0.0254 -0.3723 -2.6237 4.7167
0.2980 60.5914 1058.9837 0.7516 -0.4092 0.0250 -0.3749 -2.6047 4.6784
0.2990 60.9934 1059.3718 0.7512 -0.4118 0.0247 -0.3775 -2.5851 4.6387
0.3000 61.3967 1059.7611 0.7508 -0.4144 0.0243 -0.3801 -2.5647 4.5977
0.3010 61.8013 1060.1516 0.7504 -0.4169 0.0239 -0.3827 -2.5435 4.5554
0.3020 62.2073 1060.5432 0.7500 -0.4195 0.0235 -0.3852 -2.5217 4.5117
0.3030 62.6145 1060.9361 0.7495 -0.4220 0.0231 -0.3878 -2.4991 4.4667
0.3040 63.0230 1061.3301 0.7491 -0.4245 0.0227 -0.3903 -2.4759 4.4203
0.3050 63.4329 1061.7254 0.7487 -0.4269 0.0223 -0.3928 -2.4518 4.3725
0.3060 63.8440 1062.1218 0.7483 -0.4294 0.0219 -0.3952 -2.4270 4.3233
0.3070 64.2565 1062.5194 0.7478 -0.4318 0.0215 -0.3976 -2.4015 4.2727
0.3080 64.6703 1062.9182 0.7474 -0.4342 0.0211 -0.4000 -2.3752 4.2208
0.3090 65.0853 1063.3182 0.7470 -0.4365 0.0207 -0.4024 -2.3482 4.1674
0.3100 65.5017 1063.7194 0.7465 -0.4389 0.0203 -0.4047 -2.3204 4.1126
0.3110 65.9194 1064.1217 0.7461 -0.4412 0.0199 -0.4070 -2.2918 4.0563
0.3120 66.3384 1064.5253 0.7457 -0.4434 0.0195 -0.4093 -2.2625 3.9987
0.3130 66.7588 1064.9300 0.7452 -0.4457 0.0191 -0.4115 -2.2323 3.9396
0.3140 67.1804 1065.3359 0.7448 -0.4479 0.0187 -0.4137 -2.2014 3.8790
0.3150 67.6033 1065.7430 0.7443 -0.4501 0.0183 -0.4159 -2.1697 3.8170
0.3160 68.0276 1066.1513 0.7439 -0.4522 0.0179 -0.4181 -2.1372 3.7535
0.3170 68.4531 1066.5607 0.7434 -0.4544 0.0175 -0.4202 -2.1039 3.6885
0.3180 68.8800 1066.9713 0.7430 -0.4564 0.0170 -0.4222 -2.0699 3.6220
0.3190 69.3082 1067.3831 0.7425 -0.4585 0.0166 -0.4243 -2.0350 3.5541
0.3200 69.7377 1067.7961 0.7420 -0.4605 0.0162 -0.4263 -1.9993 3.4847
0.3210 70.1685 1068.2103 0.7416 -0.4625 0.0158 -0.4282 -1.9628 3.4138
0.3220 70.6006 1068.6256 0.7411 -0.4644 0.0153 -0.4301 -1.9255 3.3414
0.3230 71.0340 1069.0421 0.7406 -0.4664 0.0149 -0.4320 -1.8873 3.2674
0.3240 71.4688 1069.4597 0.7402 -0.4682 0.0145 -0.4338 -1.8484 3.1920
0.3250 71.9048 1069.8786 0.7397 -0.4700 0.0140 -0.4356 -1.8086 3.1151
0.3260 72.3422 1070.2986 0.7392 -0.4718 0.0136 -0.4374 -1.7680 3.0366
0.3270 72.7809 1070.7198 0.7388 -0.4736 0.0132 -0.4391 -1.7266 2.9567
0.3280 73.2209 1071.1421 0.7383 -0.4753 0.0127 -0.4408 -1.6844 2.8752
0.3290 73.6622 1071.5656 0.7378 -0.4770 0.0123 -0.4424 -1.6413 2.7921
0.3300 74.1048 1071.9903 0.7373 -0.4786 0.0118 -0.4440 -1.5974 2.7076
0.3310 74.5487 1072.4162 0.7369 -0.4801 0.0114 -0.4455 -1.5527 2.6215
0.3320 74.9940 1072.8432 0.7364 -0.4817 0.0109 -0.4470 -1.5071 2.5339
0.3330 75.4406 1073.2713 0.7359 -0.4832 0.0105 -0.4484 -1.4607 2.4448
0.3340 75.8884 1073.7007 0.7354 -0.4846 0.0100 -0.4498 -1.4135 2.3541
0.3350 76.3376 1074.1312 0.7349 -0.4860 0.0096 -0.4511 -1.3654 2.2620
0.3360 76.7882 1074.5628 0.7344 -0.4873 0.0091 -0.4524 -1.3165 2.1682
0.3370 77.2400 1074.9956 0.7340 -0.4886 0.0087 -0.4536 -1.2667 2.0730
0.3380 77.6931 1075.4296 0.7335 -0.4899 0.0082 -0.4548 -1.2162 1.9762
0.3390 78.1476 1075.8647 0.7330 -0.4911 0.0078 -0.4559 -1.1647 1.8779
0.3400 78.6034 1076.3010 0.7325 -0.4922 0.0073 -0.4570 -1.1125 1.7781
0.3410 79.0605 1076.7385 0.7320 -0.4933 0.0069 -0.4580 -1.0594 1.6768
0.3420 79.5189 1077.1771 0.7315 -0.4943 0.0064 -0.4590 -1.0055 1.5739
0.3430 79.9786 1077.6168 0.7310 -0.4953 0.0059 -0.4599 -0.9507 1.4696
0.3440 80.4397 1078.0577 0.7305 -0.4962 0.0055 -0.4607 -0.8951 1.3637
0.3450 80.9020 1078.4998 0.7300 -0.4971 0.0050 -0.4615 -0.8387 1.2563
0.3460 81.3657 1078.9430 0.7295 -0.4979 0.0046 -0.4623 -0.7815 1.1474
0.3470 81.8307 1079.3873 0.7290 -0.4986 0.0041 -0.4629 -0.7234 1.0371
0.3480 82.2971 1079.8328 0.7285 -0.4993 0.0036 -0.4636 -0.6646 0.9252
0.3490 82.7647 1080.2794 0.7280 -0.5000 0.0032 -0.4641 -0.6049 0.8119
0.3500 83.2337 1080.7272 0.7275 -0.5005 0.0027 -0.4646 -0.5444 0.6971
0.3510 83.7040 1081.1762 0.7270 -0.5011 0.0022 -0.4650 -0.4830 0.5808
0.3520 84.1756 1081.6262 0.7265 -0.5015 0.0018 -0.4654 -0.4209 0.4631
0.3530 84.6485 1082.0774 0.7260 -0.5019 0.0013 -0.4657 -0.3580 0.3440
0.3540 85.1227 1082.5298 0.7255 -0.5022 0.0008 -0.4659 -0.2943 0.2234
0.3550 85.5983 1082.9833 0.7250 -0.5025 0.0004 -0.4661 -0.2297 0.1013
0.3560 86.0752 1083.4379 0.7245 -0.5027 -0.0001 -0.4662 -0.1644 -0.0221
0.3570 86.5534 1083.8937 0.7240 -0.5028 -0.0005 -0.4662 -0.0983 -0.1470
0.3580 87.0330 1084.3506 0.7235 -0.5029 -0.0010 -0.4662 -0.0315 -0.2732
0.3590 87.5138 1084.8087 0.7230 -0.5029 -0.0015 -0.4661 0.0362 -0.4008
0.3600 87.9960 1085.2678 0.7225 -0.5028 -0.0019 -0.4659 0.1045 -0.5299
0.3610 88.4795 1085.7282 0.7220 -0.5027 -0.0024 -0.4657 0.1738 -0.6605
0.3620 88.9643 1086.1896 0.7215 -0.5025 -0.0029 -0.4654 0.2439 -0.7927
0.3630 89.4505 1086.6522 0.7210 -0.5022 -0.0033 -0.4650 0.3150 -0.9262
0.3640 89.9380 1087.1159 0.7205 -0.5018 -0.0038 -0.4645 0.3870 -1.0613
0.3650 90.4268 1087.5807 0.7200 -0.5014 -0.0043 -0.4640 0.4598 -1.1977
0.3660 90.9169 1088.0467 0.7195 -0.5009 -0.0047 -0.4634 0.5336 -1.3356
0.3670 91.4083 1088.5138 0.7190 -0.5003 -0.0052 -0.4627 0.6083 -1.4748
0.3680 91.9011 1088.9820 0.7185 -0.4997 -0.0057 -0.4620 0.6838 -1.6154
0.3690 92.3952 1089.4513 0.7180 -0.4990 -0.0061 -0.4611 0.7602 -1.7573
0.3700 92.8906 1089.9218 0.7175 -0.4982 -0.0066 -0.4602 0.8374 -1.9006
0.3710 93.3874 1090.3934 0.7170 -0.4973 -0.0070 -0.4592 0.9155 -2.0453
0.3720 93.8855 1090.8661 0.7165 -0.4963 -0.0075 -0.4582 0.9945 -2.1912
0.3730 94.3849 1091.3399 0.7160 -0.4953 -0.0080 -0.4570 1.0743 -2.3383
0.3740 94.8856 1091.8149 0.7155 -0.4942 -0.0084 -0.4558 1.1549 -2.4868
0.3750 95.3877 1092.2910 0.7150 -0.4930 -0.0089 -0.4545 1.2364 -2.6364
0.3760 95.8911 1092.7682 0.7145 -0.4917 -0.0093 -0.4531 1.3186 -2.7873
0.3770 96.3958 1093.2465 0.7140 -0.4904 -0.0098 -0.4516 1.4016 -2.9394
0.3780 96.9018 1093.7259 0.7135 -0.4889 -0.0102 -0.4500 1.4855 -3.0926
0.3790 97.4092 1094.2064 0.7130 -0.4874 -0.0107 -0.4484 1.5701 -3.2469
0.3800 97.9179 1094.6881 0.7126 -0.4858 -0.0111 -0.4466 1.6554 -3.4024
0.3810 98.4280 1095.1708 0.7121 -0.4841 -0.0116 -0.4448 1.7416 -3.5589
0.3820 98.9393 1095.6547 0.7116 -0.4823 -0.0120 -0.4429 1.8284 -3.7165
0.3830 99.4520 1096.1397 0.7111 -0.4804 -0.0125 -0.4409 1.9160 -3.8751
0.3840 99.9660 1096.6257 0.7106 -0.4785 -0.0129 -0.4388 2.0042 -4.0347
0.3850 100.4814 1097.1129 0.7101 -0.4764 -0.0133 -0.4366 2.0932 -4.1952
0.3860 100.9981 1097.6012 0.7097 -0.4743 -0.0138 -0.4344 2.1828 -4.3567
0.3870 101.5161 1098.0906 0.7092 -0.4720 -0.0142 -0.4320 2.2731 -4.5190
0.3880 102.0354 1098.5812 0.7087 -0.4697 -0.0146 -0.4296 2.3640 -4.6823
0.3890 102.5561 1099.0728 0.7083 -0.4673 -0.0151 -0.4270 2.4556 -4.8463
0.3900 103.0781 1099.5655 0.7078 -0.4648 -0.0155 -0.4244 2.5478 -5.0111
0.3910 103.6014 1100.0593 0.7073 -0.4622 -0.0159 -0.4217 2.6405 -5.1767
0.3920 104.1261 1100.5542 0.7069 -0.4595 -0.0163 -0.4188 2.7338 -5.3430
0.3930 104.6521 1101.0502 0.7064 -0.4568 -0.0167 -0.4159 2.8277 -5.5100
0.3940 105.1794 1101.5474 0.7060 -0.4539 -0.0172 -0.4129 2.9221 -5.6776
0.3950 105.7081 1102.0456 0.7055 -0.4509 -0.0176 -0.4098 3.0170 -5.8458
0.3960 106.2381 1102.5449 0.7051 -0.4478 -0.0180 -0.4066 3.1124 -6.0146
0.3970 106.7694 1103.0453 0.7046 -0.4447 -0.0184 -0.4033 3.2083 -6.1838
0.3980 107.3021 1103.5468 0.7042 -0.4414 -0.0188 -0.3999 3.3045 -6.3536
0.3990 107.8361 1104.0494 0.7037 -0.4381 -0.0192 -0.3965 3.4013 -6.5237
0.4000 108.3714 1104.5530 0.7033 -0.4346 -0.0196 -0.3929 3.4984 -6.6943
0.4010 108.9081 1105.0578 0.7029 -0.4311 -0.0200 -0.3892 3.5959 -6.8652
0.4020 109.4461 1105.5637 0.7024 -0.4274 -0.0204 -0.3854 3.6937 -7.0363
0.4030 109.9854 1106.0706 0.7020 -0.4237 -0.0207 -0.3815 3.7919 -7.2077
0.4040 110.5261 1106.5787 0.7016 -0.4199 -0.0211 -0.3776 3.8903 -7.3793
0.4050 111.0681 1107.0878 0.7012 -0.4159 -0.0215 -0.3735 3.9890 -7.5511
0.4060 111.6114 1107.5980 0.7007 -0.4119 -0.0219 -0.3693 4.0880 -7.7229
0.4070 112.1561 1108.1093 0.7003 -0.4077 -0.0222 -0.3651 4.1871 -7.8947
0.4080 112.7021 1108.6217 0.6999 -0.4035 -0.0226 -0.3607 4.2865 -8.0666
0.4090 113.2495 1109.1351 0.6995 -0.3992 -0.0230 -0.3562 4.3860 -8.2383
0.4100 113.7981 1109.6496 0.6991 -0.3947 -0.0233 -0.3517 4.4856 -8.4100
0.4110 114.3482 1110.1653 0.6987 -0.3902 -0.0237 -0.3470 4.5854 -8.5815
0.4120 114.8995 1110.6820 0.6983 -0.3856 -0.0240 -0.3423 4.6852 -8.7527
0.4130 115.4522 1111.1997 0.6980 -0.3808 -0.0243 -0.3374 4.7851 -8.9238
0.4140 116.0062 1111.7186 0.6976 -0.3760 -0.0247 -0.3324 4.8852 -9.0948
0.4150 116.5616 1112.2386 0.6972 -0.3710 -0.0250 -0.3274 4.9854 -9.2658
0.4160 117.1184 1112.7596 0.6968 -0.3660 -0.0253 -0.3222 5.0858 -9.4365
0.4170 117.6765 1113.2818 0.6965 -0.3609 -0.0257 -0.3170 5.1863 -9.6071
0.4180 118.2360 1113.8050 0.6961 -0.3556 -0.0260 -0.3116 5.2869 -9.7775
0.4190 118.7969 1114.3294 0.6958 -0.3503 -0.0263 -0.3062 5.3875 -9.9475
0.4200 119.3591 1114.8549 0.6954 -0.3449 -0.0266 -0.3006 5.4882 -10.1173
0.4210 119.9228 1115.3815 0.6951 -0.3393 -0.0269 -0.2950 5.5888 -10.2866
0.4220 120.4879 1115.9093 0.6947 -0.3337 -0.0272 -0.2892 5.6895 -10.4555
0.4230 121.0544 1116.4382 0.6944 -0.3279 -0.0275 -0.2834 5.7901 -10.6239
0.4240 121.6224 1116.9683 0.6941 -0.3221 -0.0277 -0.2774 5.8906 -10.7917
0.4250 122.1918 1117.4995 0.6938 -0.3162 -0.0280 -0.2714 5.9910 -10.9589
0.4260 122.7626 1118.0318 0.6935 -0.3101 -0.0283 -0.2652 6.0912 -11.1255
0.4270 123.3349 1118.5653 0.6931 -0.3040 -0.0285 -0.2590 6.1913 -11.2913
0.4280 123.9087 1119.1000 0.6928 -0.2977 -0.0288 -0.2527 6.2912 -11.4563
0.4290 124.4839 1119.6359 0.6926 -0.2914 -0.0291 -0.2462 6.3908 -11.6205
0.4300 125.0606 1120.1730 0.6923 -0.2850 -0.0293 -0.2397 6.4901 -11.7838
0.4310 125.6388 1120.7112 0.6920 -0.2784 -0.0295 -0.2331 6.5891 -11.9461
0.4320 126.2185 1121.2506 0.6917 -0.2718 -0.0298 -0.2263 6.6878 -12.1073
0.4330 126.7997 1121.7913 0.6914 -0.2650 -0.0300 -0.2195 6.7861 -12.2675
0.4340 127.3824 1122.3331 0.6912 -0.2582 -0.0302 -0.2126 6.8839 -12.4264
0.4350 127.9667 1122.8762 0.6909 -0.2513 -0.0304 -0.2056 6.9813 -12.5841
0.4360 128.5525 1123.4205 0.6907 -0.2442 -0.0306 -0.1985 7.0781 -12.7405
0.4370 129.1398 1123.9660 0.6904 -0.2371 -0.0308 -0.1913 7.1745 -12.8955
0.4380 129.7287 1124.5127 0.6902 -0.2299 -0.0310 -0.1840 7.2701 -13.0489
0.4390 130.3191 1125.0607 0.6900 -0.2226 -0.0312 -0.1766 7.3649 -13.2003
0.4400 130.9111 1125.6099 0.6898 -0.2152 -0.0313 -0.1691 7.4587 -13.3498
0.4410 131.5046 1126.1604 0.6895 -0.2077 -0.0315 -0.1615 7.5516 -13.4973
0.4420 132.0997 1126.7121 0.6893 -0.2001 -0.0317 -0.1539 7.6435 -13.6425
0.4430 132.6964 1127.2650 0.6891 -0.1924 -0.0318 -0.1461 7.7344 -13.7856
0.4440 133.2946 1127.8191 0.6890 -0.1846 -0.0320 -0.1383 7.8241 -13.9263
0.4450 133.8944 1128.3745 0.6888 -0.1767 -0.0321 -0.1304 7.9126 -14.0645
0.4460 134.4957 1128.9311 0.6886 -0.1688 -0.0322 -0.1224 7.9999 -14.2003
0.4470 135.0986 1129.4890 0.6884 -0.1607 -0.0323 -0.1143 8.0860 -14.3335
0.4480 135.7030 1130.0481 0.6883 -0.1526 -0.0325 -0.1061 8.1707 -14.4640
0.4490 136.3091 1130.6084 0.6881 -0.1444 -0.0326 -0.0978 8.2540 -14.5916
0.4500 136.9166 1131.1700 0.6880 -0.1361 -0.0326 -0.0895 8.3359 -14.7164
0.4510 137.5258 1131.7328 0.6879 -0.1277 -0.0327 -0.0811 8.4162 -14.8382
0.4520 138.1365 1132.2968 0.6877 -0.1193 -0.0328 -0.0726 8.4950 -14.9570
0.4530 138.7488 1132.8621 0.6876 -0.1107 -0.0329 -0.0641 8.5722 -15.0726
0.4540 139.3627 1133.4286 0.6875 -0.1021 -0.0329 -0.0554 8.6476 -15.1849
0.4550 139.9781 1133.9964 0.6874 -0.0934 -0.0330 -0.0467 8.7214 -15.2938
0.4560 140.5951 1134.5654 0.6873 -0.0847 -0.0330 -0.0380 8.7933 -15.3993
0.4570 141.2137 1135.1357 0.6872 -0.0758 -0.0331 -0.0291 8.8633 -15.5013
0.4580 141.8338 1135.7071 0.6872 -0.0669 -0.0331 -0.0202 8.9315 -15.5995
0.4590 142.4555 1136.2799 0.6871 -0.0580 -0.0331 -0.0113 8.9976 -15.6941
0.4600 143.0788 1136.8538 0.6871 -0.0489 -0.0331 -0.0022 9.0617 -15.7847
0.4610 143.7037 1137.4290 0.6870 -0.0399 -0.0331 0.0068 9.1236 -15.8715
0.4620 144.3302 1138.0055 0.6870 -0.0307 -0.0331 0.0160 9.1834 -15.9541
0.4630 144.9582 1138.5832 0.6870 -0.0215 -0.0331 0.0252 9.2411 -16.0329
0.4640 145.5878 1139.1621 0.6869 -0.0122 -0.0330 0.0344 9.2968 -16.1079
0.4650 146.2190 1139.7423 0.6869 -0.0029 -0.0330 0.0437 9.3504 -16.1789
0.4660 146.8519 1140.3238 0.6869 0.0065 -0.0330 0.0531 9.4019 -16.2460
0.4670 147.4863 1140.9065 0.6869 0.0159 -0.0329 0.0624 9.4512 -16.3090
0.4680 148.1224 1141.4906 0.6870 0.0254 -0.0328 0.0719 9.4982 -16.3678
0.4690 148.7601 1142.0759 0.6870 0.0349 -0.0328 0.0813 9.5429 -16.4223
0.4700 149.3994 1142.6625 0.6870 0.0445 -0.0327 0.0909 9.5852 -16.4724
0.4710 150.0404 1143.2504 0.6871 0.0541 -0.0326 0.1004 9.6251 -16.5180
0.4720 150.6831 1143.8396 0.6871 0.0637 -0.0325 0.1100 9.6624 -16.5591
0.4730 151.3274 1144.4302 0.6872 0.0734 -0.0324 0.1196 9.6972 -16.5954
0.4740 151.9734 1145.0220 0.6873 0.0831 -0.0322 0.1292 9.7293 -16.6270
0.4750 152.6211 1145.6152 0.6874 0.0929 -0.0321 0.1389 9.7587 -16.6537
0.4760 153.2705 1146.2098 0.6875 0.1026 -0.0320 0.1485 9.7854 -16.6753
0.4770 153.9216 1146.8057 0.6876 0.1124 -0.0318 0.1583 9.8091 -16.6919
0.4780 154.5744 1147.4029 0.6877 0.1223 -0.0316 0.1680 9.8300 -16.7032
0.4790 155.2290 1148.0015 0.6878 0.1321 -0.0315 0.1777 9.8478 -16.7093
0.4800 155.8852 1148.6015 0.6880 0.1419 -0.0313 0.1874 9.8626 -16.7099
0.4810 156.5433 1149.2029 0.6881 0.1518 -0.0311 0.1972 9.8743 -16.7050
0.4820 157.2030 1149.8057 0.6883 0.1617 -0.0309 0.2069 9.8828 -16.6945
0.4830 157.8646 1150.4098 0.6884 0.1716 -0.0307 0.2167 9.8880 -16.6783
0.4840 158.5279 1151.0154 0.6886 0.1815 -0.0305 0.2264 9.8899 -16.6562
0.4850 159.1929 1151.6223 0.6888 0.1914 -0.0302 0.2362 9.8883 -16.6282
0.4860 159.8598 1152.2307 0.6890 0.2012 -0.0300 0.2459 9.8833 -16.5941
0.4870 160.5285 1152.8405 0.6892 0.2111 -0.0297 0.2556 9.8747 -16.5539
0.4880 161.1989 1153.4518 0.6894 0.2210 -0.0295 0.2653 9.8623 -16.5072
0.4890 161.8712 1154.0644 0.6896 0.2309 -0.0292 0.2750 9.8459 -16.4537
0.4900 162.5453 1154.6786 0.6899 0.2407 -0.0289 0.2847 9.8254 -16.3933
0.4910 163.2212 1155.2941 0.6901 0.2505 -0.0286 0.2943 9.8009 -16.3260
0.4920 163.8989 1155.9111 0.6904 0.2603 -0.0283 0.3039 9.7721 -16.2516
0.4930 164.5784 1156.5295 0.6906 0.2700 -0.0280 0.3135 9.7390 -16.1700
0.4940 165.2597 1157.1494 0.6909 0.2798 -0.0277 0.3230 9.7016 -16.0811
0.4950 165.9428 1157.7707 0.6912 0.2894 -0.0274 0.3325 9.6598 -15.9849
0.4960 166.6277 1158.3935 0.6915 0.2991 -0.0270 0.3419 9.6136 -15.8813
0.4970 167.3144 1159.0177 0.6918 0.3087 -0.0267 0.3513 9.5628 -15.7702
0.4980 168.0029 1159.6434 0.6921 0.3182 -0.0263 0.3606 9.5074 -15.6516
0.4990 168.6933 1160.2704 0.6924 0.3277 -0.0260 0.3698 9.4474 -15.5252
0.5000 169.3854 1160.8990 0.6928 0.3371 -0.0256 0.3790 9.3827 -15.3912
0.5010 170.0794 1161.5290 0.6931 0.3465 -0.0252 0.3881 9.3132 -15.2494
0.5020 170.7751 1162.1604 0.6935 0.3557 -0.0248 0.3971 9.2390 -15.0997
0.5030 171.4727 1162.7933 0.6938 0.3649 -0.0244 0.4060 9.1598 -14.9421
0.5040 172.1721 1163.4277 0.6942 0.3741 -0.0240 0.4149 9.0758 -14.7765
0.5050 172.8733 1164.0635 0.6946 0.3831 -0.0236 0.4236 8.9867 -14.6029
0.5060 173.5762 1164.7008 0.6950 0.3920 -0.0232 0.4323 8.8927 -14.4212
0.5070 174.2810 1165.3395 0.6954 0.4009 -0.0227 0.4409 8.7936 -14.2314
0.5080 174.9877 1165.9797 0.6958 0.4096 -0.0223 0.4493 8.6894 -14.0333
0.5090 175.6961 1166.6213 0.6962 0.4182 -0.0218 0.4576 8.5801 -13.8271
0.5100 176.4063 1167.2644 0.6966 0.4268 -0.0214 0.4658 8.4656 -13.6126
0.5110 177.1183 1167.9090 0.6970 0.4352 -0.0209 0.4739 8.3459 -13.3898
0.5120 177.8322 1168.5550 0.6975 0.4435 -0.0204 0.4819 8.2209 -13.1587
0.5130 178.5478 1169.2025 0.6979 0.4516 -0.0199 0.4897 8.0905 -12.9191
0.5140 179.2652 1169.8514 0.6984 0.4596 -0.0194 0.4974 7.9546 -12.6708
0.5150 179.9845 1170.5018 0.6988 0.4675 -0.0189 0.5050 7.8130 -12.4137
0.5160 180.7055 1171.1537 0.6993 0.4753 -0.0184 0.5123 7.6659 -12.1479
0.5170 181.4282 1171.8070 0.6998 0.4829 -0.0179 0.5196 7.5132 -11.8734
0.5180 182.1528 1172.4617 0.7003 0.4903 -0.0174 0.5267 7.3549 -11.5903
0.5190 182.8790 1173.1179 0.7008 0.4976 -0.0169 0.5336 7.1910 -11.2986
0.5200 183.6070 1173.7754 0.7013 0.5047 -0.0163 0.5403 7.0215 -10.9983
0.5210 184.3368 1174.4344 0.7018 0.5116 -0.0158 0.5468 6.8465 -10.6895
0.5220 185.0682 1175.0948 0.7023 0.5184 -0.0152 0.5532 6.6659 -10.3723
0.5230 185.8014 1175.7566 0.7028 0.5249 -0.0147 0.5594 6.4799 -10.0466
0.5240 186.5363 1176.4198 0.7033 0.5313 -0.0141 0.5654 6.2883 -9.7126
0.5250 187.2728 1177.0843 0.7039 0.5375 -0.0135 0.5712 6.0913 -9.3704
0.5260 188.0110 1177.7503 0.7044 0.5435 -0.0130 0.5768 5.8889 -9.0200
0.5270 188.7509 1178.4176 0.7050 0.5493 -0.0124 0.5821 5.6810 -8.6616
0.5280 189.4924 1179.0863 0.7055 0.5549 -0.0118 0.5873 5.4677 -8.2947
0.5290 190.2356 1179.7563 0.7061 0.5602 -0.0112 0.5922 5.2487 -7.9189
0.5300 190.9804 1180.4277 0.7066 0.5654 -0.0106 0.5969 5.0243 -7.5356
0.5310 191.7269 1181.1004 0.7072 0.5703 -0.0100 0.6014 4.7948 -7.1448
0.5320 192.4749 1181.7745 0.7078 0.5750 -0.0094 0.6056 4.5601 -6.7467
0.5330 193.2246 1182.4499 0.7084 0.5794 -0.0088 0.6096 4.3204 -6.3414
0.5340 193.9758 1183.1266 0.7089 0.5836 -0.0082 0.6134 4.0757 -5.9291
0.5350 194.7287 1183.8047 0.7095 0.5875 -0.0076 0.6169 3.8261 -5.5099
0.5360 195.4831 1184.4840 0.7101 0.5912 -0.0070 0.6201 3.5717 -5.0840
0.5370 196.2390 1185.1647 0.7107 0.5947 -0.0063 0.6231 3.3125 -4.6515
0.5380 196.9965 1185.8467 0.7113 0.5979 -0.0057 0.6258 3.0488 -4.2127
0.5390 197.7556 1186.5299 0.7119 0.6008 -0.0051 0.6283 2.7806 -3.7679
0.5400 198.5162 1187.2145 0.7125 0.6034 -0.0045 0.6304 2.5080 -3.3170
0.5410 199.2784 1187.9003 0.7131 0.6058 -0.0038 0.6323 2.2311 -2.8605
0.5420 200.0421 1188.5875 0.7137 0.6079 -0.0032 0.6339 1.9500 -2.3983
0.5430 200.8073 1189.2759 0.7143 0.6097 -0.0026 0.6353 1.6649 -1.9307
0.5440 201.5741 1189.9657 0.7149 0.6112 -0.0019 0.6363 1.3757 -1.4578
0.5450 202.3424 1190.6567 0.7155 0.6125 -0.0013 0.6370 1.0827 -0.9800
0.5460 203.1123 1191.3491 0.7162 0.6134 -0.0007 0.6375 0.7859 -0.4973
0.5470 203.8837 1192.0427 0.7168 0.6140 -0.0000 0.6376 0.4854 -0.0100
0.5480 204.6566 1192.7377 0.7174 0.6144 0.0006 0.6375 0.1815 0.4817
0.5490 205.4310 1193.4339 0.7180 0.6144 0.0013 0.6370 -0.1259 0.9775
0.5500 206.2070 1194.1315 0.7186 0.6141 0.0019 0.6362 -0.4365 1.4773
0.5510 206.9844 1194.8303 0.7192 0.6135 0.0025 0.6351 -0.7502 1.9808
0.5520 207.7634 1195.5305 0.7198 0.6126 0.0032 0.6337 -1.0670 2.4878
0.5530 208.5439 1196.2319 0.7205 0.6114 0.0038 0.6320 -1.3865 2.9979
0.5540 209.3260 1196.9347 0.7211 0.6098 0.0044 0.6299 -1.7088 3.5111
0.5550 210.1095 1197.6387 0.7217 0.6080 0.0051 0.6276 -2.0335 4.0269
0.5560 210.8945 1198.3440 0.7223 0.6058 0.0057 0.6249 -2.3606 4.5451
0.5570 211.6811 1199.0507 0.7229 0.6032 0.0063 0.6218 -2.6899 5.0655
0.5580 212.4691 1199.7586 0.7235 0.6004 0.0069 0.6185 -3.0213 5.5877
0.5590 213.2587 1200.4679 0.7241 0.5972 0.0075 0.6148 -3.3544 6.1115
0.5600 214.0497 1201.1784 0.7247 0.5937 0.0082 0.6108 -3.6893 6.6366
0.5610 214.8423 1201.8902 0.7253 0.5898 0.0088 0.6064 -4.0256 7.1626
0.5620 215.6363 1202.6034 0.7259 0.5856 0.0094 0.6017 -4.3632 7.6893
0.5630 216.4318 1203.3178 0.7264 0.5811 0.0100 0.5967 -4.7019 8.2164
0.5640 217.2288 1204.0336 0.7270 0.5762 0.0106 0.5913 -5.0416 8.7436
0.5650 218.0273 1204.7506 0.7276 0.5710 0.0112 0.5856 -5.3820 9.2706
0.5660 218.8273 1205.4689 0.7282 0.5655 0.0117 0.5796 -5.7230 9.7971
0.5670 219.6288 1206.1886 0.7287 0.5596 0.0123 0.5732 -6.0643 10.3227
